date,tmean,d2m,ssrd,u10,v10,wind,tmean_c,d2m_c,Ea_kPa,Ea_mm_day
1999-09-08 12:00:00,295.80243,286.86072,8685525.0,-1.4147108,0.93397915,1.695206,22.652435,13.710724,1.5688415,
1999-09-09 12:00:00,297.7429,286.94537,10262511.0,-0.17823713,-0.3309823,0.37592253,24.592896,13.79538,1.5775008,
1999-09-10 12:00:00,299.1351,286.1554,10207815.0,-2.809414,0.32635927,2.8283064,25.985107,13.005402,1.4983002,
1999-09-11 12:00:00,298.85007,286.42157,10616583.0,-1.4110519,2.2178528,2.6286762,25.700073,13.271576,1.5245869,
1999-09-12 12:00:00,300.0588,287.1424,9796541.0,0.8661405,1.839039,2.032797,26.908813,13.992401,1.5978167,
1999-09-13 12:00:00,300.32913,286.67014,9699285.0,-0.13748717,2.6983466,2.701847,27.179138,13.520142,1.5494993,
1999-09-14 12:00:00,296.94174,285.57578,8091262.5,1.2995394,1.8554254,2.2652607,23.791748,12.425781,1.442431,
1999-09-15 12:00:00,295.10785,287.71234,7382250.5,1.6901499,-0.9731637,1.950296,21.957855,14.562347,1.6578853,
1999-09-16 12:00:00,290.61765,280.97873,7822067.0,1.7852044,1.2664996,2.18883,17.467651,7.8287354,1.0603198,
1999-09-17 12:00:00,289.80228,284.75198,4738421.5,1.9773791,0.7602289,2.1184845,16.652283,11.60199,1.3661758,
1999-09-18 12:00:00,290.40503,282.04123,6656450.5,-1.0650314,1.8484516,2.1333227,17.255035,8.891235,1.1396521,
1999-09-19 12:00:00,295.08542,284.67154,7327755.5,-3.5125122,1.7130029,3.9079561,21.935425,11.521545,1.3589227,
1999-09-20 12:00:00,288.56866,285.60458,2168577.8,0.54387295,3.1872041,3.233275,15.418671,12.45459,1.4451641,
1999-09-21 12:00:00,289.89047,282.96805,6239494.5,2.7504187,4.6769476,5.425739,16.740479,9.818054,1.2130711,
1999-09-22 12:00:00,291.53497,287.60092,3665296.5,1.8283155,3.3935695,3.854744,18.38498,14.450928,1.6459891,
1999-09-23 12:00:00,293.93408,288.23697,6136036.0,3.3975244,3.540678,4.907094,20.784088,15.086975,1.714919,
1999-09-24 12:00:00,294.33072,285.87192,7626220.5,0.7271901,3.093117,3.1774483,21.180725,12.721924,1.4707431,
1999-09-25 12:00:00,291.62656,288.35638,4149445.8,1.2536969,2.3172734,2.6346748,18.476562,15.20639,1.7281387,
1999-09-26 12:00:00,289.72037,285.3144,5573183.0,3.7661977,2.7164166,4.6436152,16.570374,12.164398,1.4178408,
1999-09-27 12:00:00,291.2218,282.89337,6160350.0,3.2363398,4.6989684,5.705629,18.071808,9.743378,1.2070051,
1999-09-28 12:00:00,288.19766,283.80295,4362744.5,4.953477,1.9458444,5.3219585,15.047668,10.652954,1.2827368,
1999-09-29 12:00:00,287.62338,286.46307,1037414.75,3.086861,4.8029366,5.70937,14.473389,13.31308,1.5287219,
1999-09-30 12:00:00,286.5251,284.5874,1452141.5,4.7112327,4.0398684,6.2061462,13.375092,11.437408,1.351373,
1999-10-01 12:00:00,287.5164,280.97025,4937402.5,6.298406,2.6632538,6.838336,14.366394,7.8202515,1.0597063,
1999-10-02 12:00:00,288.49133,283.32993,3931952.8,5.095839,5.5311913,7.520748,15.341339,10.179932,1.2428473,
1999-10-03 12:00:00,284.8621,278.94775,4658565.0,4.0148864,3.8354547,5.5524793,11.712097,5.79776,0.9220971,
1999-10-04 12:00:00,283.75052,280.96454,4124823.0,3.3637311,0.5075484,3.4018073,10.600525,7.8145447,1.059294,
1999-10-05 12:00:00,283.1831,278.99524,4286974.5,1.4475098,-2.1870983,2.6227243,10.033112,5.8452454,0.92513794,
1999-10-06 12:00:00,283.31912,277.4433,4636654.0,0.39798287,-1.3935778,1.4492928,10.169128,4.2933044,0.83020383,
1999-10-07 12:00:00,284.10577,278.32944,5484001.0,0.71856844,0.16610992,0.7375182,10.95578,5.1794434,0.8832981,
1999-10-08 12:00:00,283.9571,280.1545,2811891.5,3.4432008,2.554871,4.28754,10.807098,7.0045166,1.0021693,
1999-10-09 12:00:00,285.6767,281.7103,2774842.8,4.740144,1.5912738,5.0001116,12.526703,8.560303,1.1144009,
1999-10-10 12:00:00,287.0214,282.9586,2867608.5,2.8528674,1.2317829,3.1074333,13.871399,9.808594,1.2123011,
1999-10-11 12:00:00,287.21973,284.04095,2498872.5,2.4652638,0.9070767,2.626845,14.069733,10.890961,1.3032299,
1999-10-12 12:00:00,285.98468,281.50406,3480158.2,-1.7047299,-1.4209368,2.2192714,12.834686,8.354065,1.0989144,
1999-10-13 12:00:00,286.0694,280.76334,5539054.0,-2.224931,-1.0321789,2.4526947,12.919403,7.6133423,1.0448436,
1999-10-14 12:00:00,285.7936,280.28912,6273177.5,-1.8336326,-1.285416,2.2393086,12.643616,7.1391296,1.0114701,
1999-10-15 12:00:00,285.67477,280.04437,5301208.0,-3.1406024,-0.53840363,3.1864183,12.52478,6.8943787,0.99461555,
1999-10-16 12:00:00,284.76126,278.08267,7151800.0,-3.0756242,-0.74617046,3.1648436,11.611267,4.932678,0.8682202,
1999-10-17 12:00:00,283.28976,275.5564,7186241.5,-4.555168,-0.52918226,4.585803,10.1397705,2.4064026,0.72643024,
1999-10-18 12:00:00,281.0676,272.79117,7169566.5,-5.9162498,-1.9644619,6.233869,7.9176025,-0.35882568,0.5950324,
1999-10-19 12:00:00,280.1118,273.4999,5823355.0,-4.782975,-0.51884854,4.8110347,6.961792,0.34991455,0.62653077,
1999-10-20 12:00:00,282.80148,277.461,4188862.8,-4.2097874,0.0113008935,4.2098026,9.651489,4.3110046,0.8312361,
1999-10-21 12:00:00,283.34662,278.0807,2937399.5,-1.8610178,1.6305515,2.474285,10.196625,4.9306946,0.86809987,
1999-10-22 12:00:00,287.71655,282.27963,4703788.5,-1.7484174,2.1603847,2.7792492,14.566559,9.129639,1.1581539,
1999-10-23 12:00:00,287.97433,282.1858,5020464.5,1.5789059,3.8689494,4.1787214,14.824341,9.035797,1.1508398,
1999-10-24 12:00:00,285.37817,282.443,1990831.8,-0.98510116,3.388943,3.529215,12.22818,9.292999,1.1709838,
1999-10-25 12:00:00,285.69946,283.0981,3030387.8,0.6557805,4.2296176,4.2801533,12.549469,9.94812,1.2237002,
1999-10-26 12:00:00,286.56436,281.71854,4132378.2,4.599043,2.634272,5.300055,13.414368,8.5685425,1.1150235,
1999-10-27 12:00:00,285.56396,281.64923,4218604.5,1.7456015,1.2865402,2.168481,12.413971,8.499237,1.1097956,
1999-10-28 12:00:00,287.77478,283.45682,3784679.0,1.5940893,1.217464,2.0058262,14.624786,10.306824,1.2534394,
1999-10-29 12:00:00,286.194,283.66776,3551688.2,-2.5127623,-0.08428681,2.5141757,13.044006,10.517761,1.2712228,
1999-10-30 12:00:00,292.10748,285.31696,5200566.5,1.1023458,3.48039,3.650792,18.957489,12.166962,1.4180801,
1999-10-31 12:00:00,284.89798,279.17532,3221905.8,4.081244,2.0955212,4.587784,11.747986,6.0253296,0.93675053,
1999-11-01 12:00:00,288.24704,282.58743,5221701.5,1.2538085,4.36238,4.538986,15.097046,9.437439,1.1824317,
1999-11-02 12:00:00,285.9064,284.84085,503997.44,1.7583282,0.3902674,1.8011181,12.756409,11.690857,1.3742276,
1999-11-03 12:00:00,282.70282,276.95502,4185795.2,-0.12660491,-1.7859274,1.7904093,9.552826,3.8050232,0.80216783,
1999-11-04 12:00:00,281.7428,277.77985,4143895.8,-2.6713,-1.0452231,2.8685074,8.592804,4.6298523,0.8500273,
1999-11-05 12:00:00,283.11124,279.11734,2643353.2,0.9522212,3.7166522,3.836695,9.961243,5.967346,0.9329976,
1999-11-06 12:00:00,281.1485,277.53564,3016018.8,4.391683,0.76202625,4.4573045,7.9985046,4.3856506,0.8356022,
1999-11-07 12:00:00,279.7066,276.41568,2261601.5,2.8167298,-0.99673504,2.9878833,6.55661,3.265686,0.7721743,
1999-11-08 12:00:00,280.39267,276.20392,2721835.0,2.0109112,-0.7853738,2.1588366,7.242676,3.0539246,0.7606713,
1999-11-09 12:00:00,281.3427,278.3728,1818284.8,-0.41322798,-2.7801158,2.8106585,8.1927185,5.222809,0.8859715,
1999-11-10 12:00:00,279.40414,276.9458,1828077.1,-1.5292127,-4.573485,4.82237,6.2541504,3.795807,0.80164677,
1999-11-11 12:00:00,278.2883,274.5464,2083553.6,-4.7406607,-2.6764526,5.4440117,5.1383057,1.3963928,0.6757347,
1999-11-12 12:00:00,278.7802,274.23627,3783171.8,-3.035808,-1.2020288,3.2651193,5.6302185,1.0862732,0.66080916,
1999-11-13 12:00:00,278.39838,274.104,3911042.5,-2.366218,-1.980058,3.0853877,5.2483826,0.95401,0.6545328,
1999-11-14 12:00:00,279.18115,277.0637,1787590.1,0.22261322,-1.968887,1.981432,6.0311584,3.9136963,0.8083343,
1999-11-15 12:00:00,274.26312,269.06982,3127700.5,-3.7643065,-1.861384,4.1993756,1.1131287,-4.0801697,0.45152548,
1999-11-16 12:00:00,274.48535,269.71826,3957336.5,1.4896792,0.5116366,1.5750924,1.3353577,-3.4317322,0.47406924,
1999-11-17 12:00:00,275.72552,272.06705,1701668.2,3.9072926,0.17318256,3.9111288,2.575531,-1.0829468,0.5643048,
1999-11-18 12:00:00,274.26132,271.55865,1708238.0,3.5319746,2.1863966,4.153935,1.1113281,-1.5913391,0.5435788,
1999-11-19 12:00:00,274.3185,271.97556,2435407.5,-0.57284427,-2.9147618,2.9705195,1.1685181,-1.1744385,0.5605241,
1999-11-20 12:00:00,273.38284,270.2173,2324542.5,-1.9839889,-1.9115456,2.7550352,0.23284912,-2.9327087,0.49209163,
1999-11-21 12:00:00,272.1261,267.9222,2945323.5,-2.7822948,-2.8257146,3.9655802,-1.0238953,-5.227783,0.41394633,
1999-11-22 12:00:00,272.12274,269.0859,1742125.4,3.31781,0.9802254,3.4595819,-1.0272522,-4.064087,0.45207292,
1999-11-23 12:00:00,274.8586,274.07565,949093.3,2.2231183,0.75444305,2.3476455,1.7086182,0.9256592,0.6531943,
1999-11-24 12:00:00,276.11392,275.55353,854643.4,1.2761575,1.1074435,1.6896772,2.9639282,2.403534,0.7262816,
1999-11-25 12:00:00,277.84866,276.55392,1732565.1,2.1878636,1.4758316,2.6390955,4.6986694,3.4039307,0.77976644,
1999-11-26 12:00:00,278.0179,275.40683,2419429.0,-0.12218221,2.5373597,2.5402997,4.86792,2.256836,0.7187174,
1999-11-27 12:00:00,279.527,277.23993,1173539.0,2.6133385,3.3153932,4.221536,6.377014,4.0899353,0.8184235,
1999-11-28 12:00:00,281.8642,276.92224,2629145.8,-0.25673226,2.8609471,2.8724432,8.714203,3.7722473,0.8003162,
1999-11-29 12:00:00,281.17627,275.33624,3103898.8,1.5772482,2.2411635,2.7405338,8.026276,2.1862488,0.7151025,
1999-11-30 12:00:00,280.3382,276.7435,3042727.5,2.098036,2.0254571,2.9162016,7.188202,3.5935059,0.7902847,
1999-12-01 12:00:00,278.52728,277.53632,625396.5,3.5903993,3.226745,4.8273025,5.377289,4.386322,0.83564156,
1999-12-02 12:00:00,279.99033,276.44812,1972207.8,5.45922,-0.3254097,5.4689097,6.840332,3.2981262,0.77395004,
1999-12-03 12:00:00,278.94403,275.0613,2421661.0,4.7652926,4.593378,6.618696,5.794037,1.9113159,0.7011755,
1999-12-04 12:00:00,277.0683,275.50696,872108.3,2.9667883,1.4717356,3.3117726,3.9183044,2.356964,0.7238727,
1999-12-05 12:00:00,276.00217,272.48102,1702030.6,3.5597785,-1.7087128,3.9486356,2.8521729,-0.66897583,0.5816948,
1999-12-06 12:00:00,275.88654,273.36267,983664.7,3.2218108,3.8973072,5.0565867,2.7365417,0.212677,0.62031895,
1999-12-07 12:00:00,278.85217,274.14893,1511752.9,3.150276,3.5044703,4.7122765,5.702179,0.9989319,0.65665853,
1999-12-08 12:00:00,279.4925,277.51987,847645.1,3.2537458,3.8260572,5.0225067,6.342499,4.369873,0.8346777,
1999-12-09 12:00:00,280.08197,278.26068,642648.1,3.9143453,4.3299475,5.836998,6.9319763,5.1106873,0.8790739,
1999-12-10 12:00:00,277.3765,275.47623,910492.7,4.4064007,2.278946,4.9608426,4.2265015,2.326233,0.722287,
1999-12-11 12:00:00,278.23038,277.57672,476433.6,2.1923735,4.8300233,5.3043027,5.0803833,4.4267273,0.8380134,
1999-12-12 12:00:00,280.81662,278.67792,748855.9,6.622716,5.2221417,8.433928,7.666626,5.5279236,0.90498406,
1999-12-13 12:00:00,277.19037,274.2606,1985163.5,4.7325997,2.566355,5.3836493,4.0403748,1.1105957,0.6619692,
1999-12-14 12:00:00,276.59235,275.31708,1491116.8,3.7667286,0.45740744,3.7943993,3.4423523,2.1670837,0.71412385,
1999-12-15 12:00:00,273.61874,270.64508,1875557.5,1.6596601,-0.8655454,1.8718014,0.46875,-2.5049133,0.5080219,
1999-12-16 12:00:00,272.45377,266.7528,2188818.8,0.11748955,-1.7715405,1.7754322,-0.696228,-6.3971863,0.3785327,
1999-12-17 12:00:00,273.8247,271.00455,1428440.1,2.8437812,4.721657,5.5119085,0.67471313,-2.1454468,0.521759,
1999-12-18 12:00:00,276.30112,275.8904,309337.1,1.9611758,0.87140125,2.1460547,3.151123,2.7404175,0.7439191,
1999-12-19 12:00:00,272.67392,270.6096,1837098.0,0.64441663,-2.478,2.5604212,-0.47607422,-2.5404053,0.50668305,
1999-12-20 12:00:00,271.5182,269.24045,1905846.6,1.4358016,-1.4771235,2.0599563,-1.6318054,-3.909546,0.45736337,
1999-12-21 12:00:00,271.92133,269.16742,1825181.1,-0.66160935,0.7641171,1.0107433,-1.2286682,-3.9825745,0.45485657,
1999-12-22 12:00:00,270.95752,266.62384,2727560.2,-1.670587,1.658277,2.3538783,-2.1924744,-6.5261536,0.37479675,
1999-12-23 12:00:00,275.4617,273.46164,927596.2,1.9548829,1.8524665,2.6931765,2.3117065,0.3116455,0.6247931,
1999-12-24 12:00:00,278.49182,276.90604,1105563.2,2.6166048,4.661009,5.345243,5.3418274,3.7560425,0.7994021,
1999-12-25 12:00:00,279.5632,277.9059,589109.94,5.3869376,3.586718,6.4717574,6.413208,4.7559204,0.85755986,
1999-12-26 12:00:00,277.49918,275.35294,753030.4,9.862504,-0.93392164,9.906624,4.349182,2.202942,0.715956,
1999-12-27 12:00:00,277.0613,274.0296,1746630.1,4.5460215,1.3719827,4.7485414,3.911316,0.87960815,0.6510253,
1999-12-28 12:00:00,274.75592,272.8423,1119710.0,3.1981683,-1.9486716,3.745077,1.6059265,-0.30770874,0.5972563,
1999-12-29 12:00:00,274.4599,272.02734,1523008.6,3.3938842,-1.4678329,3.6976998,1.309906,-1.1226501,0.5626614,
1999-12-30 12:00:00,274.09146,271.35422,1401495.8,3.3140838,2.1820488,3.9679325,0.9414673,-1.7957764,0.53543615,
1999-12-31 12:00:00,275.08575,273.7879,862300.0,1.4105033,2.1198323,2.5462146,1.9357605,0.63790894,0.6397454,
2000-01-01 12:00:00,276.6403,276.22137,517017.84,2.106022,1.1980555,2.4229455,3.4902954,3.0713806,0.7616138,
2000-01-02 12:00:00,277.7788,275.9938,1110132.2,0.51988024,1.0004232,1.1274405,4.6288147,2.843811,0.7494076,
2000-01-03 12:00:00,276.39893,274.66107,1544623.6,1.9394507,2.8537533,3.450417,3.248932,1.5110779,0.6813292,
2000-01-04 12:00:00,278.68335,276.31668,1015904.8,2.337148,3.8996167,4.546347,5.5333557,3.166687,0.7667777,
2000-01-05 12:00:00,278.76498,277.28687,1138300.4,1.0586535,2.2455835,2.482618,5.61499,4.1368713,0.82112914,
2000-01-06 12:00:00,279.13492,276.85693,2025833.4,1.3630512,3.006225,3.3008027,5.9849243,3.7069397,0.79663795,
2000-01-07 12:00:00,278.45483,276.72885,789320.7,2.0292425,1.343946,2.4339302,5.30484,3.5788574,0.7894675,
2000-01-08 12:00:00,277.85602,276.70148,905439.3,1.3648709,2.9321167,3.2342203,4.706024,3.5514832,0.78794235,
2000-01-09 12:00:00,277.8526,276.9419,483721.12,0.12240288,-2.1819673,2.1853979,4.702606,3.7919006,0.801426,
2000-01-10 12:00:00,275.39972,272.32004,1665484.2,-1.5265859,-2.6131933,3.0264242,2.2497253,-0.82995605,0.57487684,
2000-01-11 12:00:00,274.58487,272.53455,1714413.8,-0.48677766,-0.34471893,0.596476,1.4348755,-0.615448,0.5839776,
2000-01-12 12:00:00,274.44177,272.12335,1677718.8,-0.19061631,1.2070031,1.221962,1.2917786,-1.0266418,0.5666427,
2000-01-13 12:00:00,276.0181,272.56326,1706992.9,1.2847326,3.2957692,3.53732,2.868103,-0.58673096,0.5852056,
2000-01-14 12:00:00,277.125,273.44522,2293868.0,-0.012130737,0.73757386,0.73767364,3.975006,0.29522705,0.6240489,
2000-01-15 12:00:00,275.53256,272.14505,2584806.0,-1.5186048,-2.5267513,2.9479878,2.3825684,-1.0049438,0.56754595,
2000-01-16 12:00:00,274.3686,270.08063,2483098.2,-1.401724,-2.0633986,2.4944825,1.2185974,-3.0693665,0.48709682,
2000-01-17 12:00:00,277.04065,275.83038,871858.7,3.2095048,-1.5182639,3.5504994,3.8906555,2.6803894,0.74074894,
2000-01-18 12:00:00,278.3818,277.16397,687309.9,3.7467785,-2.880462,4.7260356,5.2318115,4.013977,0.8140616,
2000-01-19 12:00:00,275.66226,270.63202,2138609.8,0.26109785,-3.4868293,3.4965913,2.512268,-2.5179749,0.5075288,
2000-01-20 12:00:00,275.4655,271.27032,1731483.1,2.3909009,-1.0179784,2.5985932,2.3155212,-1.8796692,0.5321261,
2000-01-21 12:00:00,276.6,274.58344,1072056.2,4.329753,-1.4409711,4.56324,3.4500122,1.4334412,0.6775375,
2000-01-22 12:00:00,275.2175,274.61032,1280134.1,3.8106854,1.331437,4.0365887,2.067505,1.4603271,0.67884845,
2000-01-23 12:00:00,275.28735,274.2308,1795558.4,1.9211543,-2.3238897,3.0151777,2.1373596,1.0808105,0.6605489,
2000-01-24 12:00:00,269.10306,261.84796,3712480.0,-2.2444365,-0.47906768,2.2949948,-4.046936,-11.302032,0.25752234,
2000-01-25 12:00:00,270.54968,262.1877,3653546.8,-1.9605169,-0.7416781,2.0961185,-2.6003113,-10.96228,0.26462844,
2000-01-26 12:00:00,272.22607,264.06033,3571903.2,0.06247139,-0.036930572,0.07257094,-0.9239197,-9.089661,0.30701676,
2000-01-27 12:00:00,274.18323,265.6307,3813757.5,1.4514871,1.6914465,2.2288575,1.0332336,-7.519287,0.34710604,
2000-01-28 12:00:00,275.84286,271.07343,3433137.8,3.0021398,2.9060261,4.178257,2.692871,-2.0765686,0.5244284,
2000-01-29 12:00:00,277.58066,276.881,398822.84,6.4378676,5.1763315,8.260784,4.430664,3.731018,0.79799235,
2000-01-30 12:00:00,281.01788,280.4724,601382.75,5.0256305,1.2443042,5.177379,7.8678894,7.322418,1.0242563,
2000-01-31 12:00:00,280.08865,278.62396,749470.56,4.6688213,2.343763,5.22409,6.9386597,5.4739685,0.901596,
2000-02-01 12:00:00,281.30182,277.6948,2756702.2,1.8377901,2.6566997,3.2304065,8.151825,4.5448,0.84497845,
2000-02-02 12:00:00,279.23672,278.41266,792420.1,2.4010797,0.7332689,2.5105512,6.086731,5.262665,0.8884349,
2000-02-03 12:00:00,277.6517,274.93326,1805537.6,3.407599,0.18502696,3.4126186,4.501709,1.7832642,0.69477105,
2000-02-04 12:00:00,278.91827,274.86197,2797151.0,2.4557447,1.7786996,3.0322359,5.76828,1.7119751,0.691228,
2000-02-05 12:00:00,283.1435,275.74896,4203904.0,0.77518016,1.8853889,2.0385277,9.9935,2.5989685,0.7364681,
2000-02-06 12:00:00,282.11484,277.37766,3341633.2,2.6106684,2.8707879,3.8803368,8.964844,4.227661,0.82638514,
2000-02-07 12:00:00,280.49335,276.41843,2652738.5,4.9502263,2.3846905,5.494678,7.3433533,3.2684326,0.77232456,
2000-02-08 12:00:00,282.01202,281.3888,558597.56,3.822788,5.1529527,6.4161224,8.86203,8.2388,1.0903419,
2000-02-09 12:00:00,278.38,274.06946,3744767.2,5.9637766,-0.51979023,5.986386,5.230011,0.9194641,0.6529021,
2000-02-10 12:00:00,280.41556,273.50043,4647212.5,2.0477357,5.0683355,5.4663744,7.265564,0.35043335,0.62655437,
2000-02-11 12:00:00,277.2263,272.4977,3678185.8,-0.004886725,-1.1855847,1.1855947,4.076294,-0.6522827,0.58240587,
2000-02-12 12:00:00,276.99774,270.75104,4551565.0,3.5091643,2.625018,4.3823457,3.8477478,-2.3989563,0.5120374,
2000-02-13 12:00:00,278.25436,277.66095,655053.75,3.949956,1.7994714,4.3405356,5.10437,4.510956,0.84297687,
2000-02-14 12:00:00,277.80533,274.17865,3457966.8,0.7203056,1.6787379,1.826746,4.6553345,1.028656,0.6580685,
2000-02-15 12:00:00,280.61057,277.93967,1570298.5,4.2947903,1.184885,4.455241,7.4605713,4.789673,0.85958654,
2000-02-16 12:00:00,277.13074,273.14206,4501953.0,5.1581435,1.9377948,5.5101266,3.9807434,-0.00793457,0.6104474,
2000-02-17 12:00:00,276.00107,271.69006,3562526.2,3.2894,-2.509347,4.1372666,2.8510742,-1.4599304,0.54887044,
2000-02-18 12:00:00,277.25458,276.0264,1213480.0,3.9005005,2.803238,4.803337,4.1045837,2.8764038,0.7511451,
2000-02-19 12:00:00,278.27872,276.38947,2370174.0,4.0537186,-0.64742064,4.105093,5.128723,3.2394714,0.7707421,
2000-02-20 12:00:00,276.26147,268.62482,4066781.5,0.89374286,-4.3101172,4.401805,3.1114807,-4.525177,0.43660906,
2000-02-21 12:00:00,276.54196,270.79276,4295279.0,1.5146338,0.18438564,1.5258157,3.3919678,-2.3572388,0.51362604,
2000-02-22 12:00:00,277.68903,272.116,4207333.5,1.7665014,0.04197067,1.767,4.539032,-1.0339966,0.56633687,
2000-02-23 12:00:00,278.66177,273.0616,3391293.5,2.0660875,0.9839296,2.288413,5.51178,-0.088378906,0.6068825,
2000-02-24 12:00:00,279.04193,277.86328,663305.75,3.0423956,2.8105693,4.1419163,5.8919373,4.7132874,0.855006,
2000-02-25 12:00:00,279.56543,277.37424,1409148.9,3.1885748,-1.7740072,3.6488507,6.415436,4.224243,0.8261867,
2000-02-26 12:00:00,279.3178,273.38687,4820077.0,-0.2903067,0.9179926,0.96280235,6.167816,0.23687744,0.62141037,
2000-02-27 12:00:00,283.45062,277.53348,5598968.0,0.779066,3.4722502,3.5585763,10.300629,4.383484,0.8354752,
2000-02-28 12:00:00,285.78406,278.2154,5867598.0,5.552437,6.178901,8.307128,12.634064,5.065399,0.8763013,
2000-02-29 12:00:00,279.73984,275.96835,2736595.0,3.5148628,5.1501822,6.235274,6.5898438,2.8183594,0.7480532,
2000-03-01 12:00:00,278.30447,277.25732,2292914.5,2.9658027,0.37056673,2.9888635,5.15448,4.1073303,0.81942534,
2000-03-02 12:00:00,277.42795,269.2961,4775038.5,4.612921,1.6898508,4.912702,4.277954,-3.8538818,0.4592823,
2000-03-03 12:00:00,279.27298,276.7804,1314121.2,6.1209364,5.3831143,8.151306,6.122986,3.6304016,0.79234624,
2000-03-04 12:00:00,276.61874,268.25064,5994487.0,4.235616,-3.053351,5.2214365,3.46875,-4.899353,0.4244067,
2000-03-05 12:00:00,277.15894,268.6972,6839608.5,3.289837,-0.45703554,3.3214316,4.0089417,-4.4527893,0.43900532,
2000-03-06 12:00:00,279.7126,271.04507,7582633.0,1.9325275,1.1325727,2.2399516,6.5625916,-2.1049194,0.5233282,
2000-03-07 12:00:00,280.68835,274.98654,3795478.2,3.2803786,1.787569,3.7358112,7.5383606,1.8365479,0.6974297,
2000-03-08 12:00:00,283.02127,277.98993,2807396.0,5.459088,2.9594824,6.209684,9.871277,4.8399353,0.86261237,
2000-03-09 12:00:00,283.27545,280.1524,2823730.0,5.7679176,0.6069708,5.799766,10.125458,7.002411,1.0020243,
2000-03-10 12:00:00,282.90176,277.7438,3637747.8,3.0913568,-1.4752346,3.425318,9.75177,4.593811,0.84788465,
2000-03-11 12:00:00,281.06967,277.98877,2088548.1,5.179339,0.32774392,5.189698,7.9196777,4.8387756,0.86254245,
2000-03-12 12:00:00,280.8494,274.848,4892005.5,-1.1850234,-1.4445605,1.8684313,7.699402,1.697998,0.69053525,
2000-03-13 12:00:00,283.33838,275.4299,7647184.5,1.0197065,-0.78941464,1.2895646,10.188385,2.2799072,0.71990234,
2000-03-14 12:00:00,283.84885,280.30896,3604455.5,5.5144887,1.8730167,5.8238974,10.698853,7.158966,1.0128471,
2000-03-15 12:00:00,278.80963,269.3955,7138552.5,2.387092,-3.2354834,4.0207663,5.6596375,-3.754486,0.46272662,
2000-03-16 12:00:00,280.20685,277.31372,2157072.2,3.3629265,-2.489607,4.1841865,7.0568542,4.163727,0.8226807,
2000-03-17 12:00:00,281.39017,276.77283,3218604.2,2.2843134,-4.08312,4.6786704,8.240173,3.6228333,0.791923,
2000-03-18 12:00:00,280.28018,275.911,2887515.8,0.887959,-3.8748493,3.9752898,7.130188,2.7610168,0.7450097,
2000-03-19 12:00:00,279.33133,275.70187,3956928.5,-1.7327795,-3.2908819,3.7191973,6.1813354,2.55188,0.73400223,
2000-03-20 12:00:00,281.48605,272.56396,8426599.0,-3.0857775,-1.6541009,3.501153,8.33606,-0.58602905,0.5852356,
2000-03-21 12:00:00,284.8567,275.0196,9372704.0,-1.3072357,0.6012393,1.4388725,11.706696,1.8695984,0.69908327,
2000-03-22 12:00:00,286.78046,277.0842,9669031.0,1.5931686,2.3394525,2.8304107,13.630463,3.934204,0.80950266,
2000-03-23 12:00:00,287.4312,277.88657,8064247.0,-1.0662549,1.9901584,2.2577932,14.2812195,4.7365723,0.8564,
2000-03-24 12:00:00,284.6666,280.83405,5227700.5,3.065553,3.6610875,4.775058,11.516602,7.6840515,1.049902,
2000-03-25 12:00:00,284.7768,279.01843,6556980.5,2.4551482,2.6845012,3.6378975,11.626801,5.8684387,0.9266264,
2000-03-26 12:00:00,281.6411,275.51016,7176411.0,2.9201894,2.376583,3.7650568,8.491119,2.3601685,0.7240383,
2000-03-27 12:00:00,279.94476,276.20667,5973286.0,0.30297616,-0.03985488,0.30558628,6.7947693,3.0566711,0.76081955,
2000-03-28 12:00:00,280.48834,274.24435,7267605.5,-1.8225907,-3.5278893,3.9708738,7.3383484,1.0943604,0.66119474,
2000-03-29 12:00:00,279.76416,275.2781,4262635.5,-3.612965,-3.2478797,4.8582134,6.6141663,2.1281128,0.71213734,
2000-03-30 12:00:00,277.9015,276.15787,1931832.6,3.2844117,0.4109724,3.310024,4.7514954,3.0078735,0.7581899,
2000-03-31 12:00:00,281.34634,274.67688,6148192.5,3.4509022,1.6769394,3.8367763,8.19635,1.526886,0.6821036,
2000-04-01 12:00:00,281.00284,278.7653,6024286.5,2.163541,1.9267527,2.897117,7.852844,5.6152954,0.91049427,
2000-04-02 12:00:00,285.18256,275.1394,9723886.0,-2.1188643,2.9341533,3.6192322,12.032562,1.9894104,0.7051069,
2000-04-03 12:00:00,287.16867,279.96198,7549737.0,-1.438277,2.1308315,2.570814,14.018677,6.811981,0.9889973,
2000-04-04 12:00:00,286.06595,278.9015,9211204.0,1.172388,3.720671,3.901011,12.915955,5.7514954,0.91914284,
2000-04-05 12:00:00,280.53687,278.73434,3416660.8,0.50899214,-3.3077252,3.346658,7.3868713,5.5843506,0.9085393,
2000-04-06 12:00:00,279.31314,269.20096,10790251.0,-3.5992699,-3.081678,4.7382994,6.163147,-3.9490356,0.45600632,
2000-04-07 12:00:00,282.99265,273.098,11473434.0,-2.8778412,-2.1489723,3.5916643,9.842651,-0.052001953,0.6084923,
2000-04-08 12:00:00,285.1354,274.7264,12040975.0,-2.2867193,-0.29149568,2.3052235,11.985413,1.576416,0.6845348,
2000-04-09 12:00:00,285.91846,276.65573,9940818.0,-2.496318,0.2522399,2.5090294,12.768463,3.5057373,0.78539956,
