system:index,total_precipitation_hourly
20140909T12,2.5155573923378486E-5
20140909T13,1.772340361905688E-5
20140909T14,1.3329531438634087E-5
20140909T15,6.551744276341865E-5
20140909T16,2.3578883642096194E-5
20140909T17,1.7289833955757729E-6
20140909T18,6.490467651532428E-7
20140909T19,1.4333802482514513E-5
20140909T20,1.2794737609261376E-5
20140909T21,1.0176615247251217E-5
20140909T22,8.396915145871058E-6
20140909T23,5.638122170652159E-6
20140910T00,2.7503360271418065E-6
20140910T01,3.8013213154188835E-6
20140910T02,4.790257988599349E-6
20140910T03,3.9458391020008955E-6
20140910T04,4.4821609728970514E-6
20140910T05,7.332940217838674E-6
20140910T06,2.0224248570679123E-6
20140910T07,9.321737557517562E-6
20140910T08,1.6041850680998453E-5
20140910T09,1.5080812235006305E-5
20140910T10,1.7564042551509716E-5
20140910T11,1.900280948087239E-5
20140910T12,9.00728079135298E-6
20140910T13,4.692448665739847E-6
20140910T14,2.8745974934964232E-6
20140910T15,5.147372080251506E-7
20140910T16,1.0830480694654533E-7
20140910T17,1.32126120956414E-9
20140910T18,0.0
20140910T19,1.6494704540640962E-7
20140910T20,0.0
20140910T21,2.4731815944283354E-8
20140910T22,1.665073419085932E-8
20140910T23,2.6035940794748746E-8
20140911T00,1.3753217563429184E-9
20140911T01,6.04814961215389E-11
20140911T02,7.092860817888103E-9
20140911T03,5.927103073952045E-8
20140911T04,1.5808081901570392E-8
20140911T05,6.937769802579212E-8
20140911T06,4.1206849440164285E-7
20140911T07,1.0444864001159592E-5
20140911T08,2.4346585145655037E-5
20140911T09,6.406977724210223E-5
20140911T10,8.869752010747371E-5
20140911T11,9.967357746103833E-5
20140911T12,8.381295915329775E-5
20140911T13,4.7362705009202213E-5
20140911T14,3.664762929421518E-5
20140911T15,3.258483416536379E-5
20140911T16,2.352832423041481E-5
20140911T17,6.961102899116413E-6
20140911T18,2.586882683266988E-6
20140911T19,9.387653343555597E-7
20140911T20,9.760307485299716E-7
20140911T21,6.48639072633735E-7
20140911T22,1.22230551156895E-8
20140911T23,0.0
20140912T00,1.7316350302299312E-8
20140912T01,1.72340687096332E-8
20140912T02,3.800105437818397E-9
20140912T03,7.646691196901747E-9
20140912T04,1.6504878171238362E-7
20140912T05,5.964800913162475E-7
20140912T06,9.1943398051065E-7
20140912T07,3.3205672812217504E-5
20140912T08,2.9650425425500535E-5
20140912T09,2.0287969814458664E-5
20140912T10,2.088871558330391E-5
20140912T11,2.5956750872060323E-5
20140912T12,4.3581102225692045E-5
20140912T13,4.517757617098906E-5
20140912T14,4.087281943198153E-5
20140912T15,3.854317710055789E-5
20140912T16,3.9900223517275395E-5
20140912T17,5.57553794175345E-5
20140912T18,5.6073746663973167E-5
20140912T19,1.9208099492426254E-4
20140912T20,1.460341695990329E-4
20140912T21,5.8131964810525495E-5
20140912T22,1.3763579277159691E-5
20140912T23,8.028816231244969E-6
20140913T00,8.6354401918579E-6
20140913T01,6.529362023382854E-6
20140913T02,5.08255890517754E-6
20140913T03,6.583590008593806E-6
20140913T04,4.973309373115792E-6
20140913T05,3.484745212141618E-6
20140913T06,5.7063619982194126E-6
20140913T07,2.923186320827619E-6
20140913T08,1.102156639991009E-5
20140913T09,1.54901792872255E-5
20140913T10,2.730506826147854E-5
20140913T11,6.482293063632779E-5
20140913T12,7.26416569115321E-5
20140913T13,7.44353986498694E-5
20140913T14,4.436318601635527E-5
20140913T15,4.4691699937426116E-5
20140913T16,1.984539160411459E-5
20140913T17,1.0923023251374932E-5
20140913T18,7.072671162274101E-6
20140913T19,8.801396795986382E-6
20140913T20,6.073502285322005E-6
20140913T21,4.204861196334976E-6
20140913T22,3.980871848178674E-6
20140913T23,5.310652370980994E-6
20140914T00,5.526250154501017E-6
20140914T01,4.341146974265462E-6
20140914T02,4.813896591045237E-6
20140914T03,5.5891150915880105E-6
20140914T04,7.5784381319866075E-6
20140914T05,1.4689874161383285E-5
20140914T06,2.294002307878635E-5
20140914T07,2.534412612842958E-5
20140914T08,4.680489658662712E-5
20140914T09,7.392844830799914E-5
20140914T10,1.0340078083422273E-4
20140914T11,1.0608103416790797E-4
20140914T12,8.651655454819532E-5
20140914T13,6.628691697531115E-5
20140914T14,3.4923322582448916E-5
20140914T15,2.4400146791015578E-5
20140914T16,1.223327482779586E-5
20140914T17,1.8509499202062476E-6
20140914T18,3.1958062939416476E-8
20140914T19,7.273658097123743E-8
20140914T20,9.588758760193457E-10
20140914T21,4.898804307637907E-8
20140914T22,2.1731069831984146E-8
20140914T23,1.055579540072327E-9
20140915T00,0.0
20140915T01,0.0
20140915T02,6.00676871538709E-10
20140915T03,5.005829654837975E-12
20140915T04,5.956710418838708E-10
20140915T05,8.24064917729123E-8
20140915T06,2.436672459989359E-7
20140915T07,3.5183884453425706E-6
20140915T08,3.4534749902626007E-6
20140915T09,1.3514483842149988E-5
20140915T10,3.995114277381585E-5
20140915T11,6.116989234378187E-5
20140915T12,6.404142757637907E-5
20140915T13,5.1785743265319226E-5
20140915T14,5.523762510310856E-5
20140915T15,4.357505740546801E-5
20140915T16,3.2889231468147326E-5
20140915T17,4.589003507559242E-6
20140915T18,1.4491477653313472E-6
20140915T19,8.889040532458615E-7
20140915T20,7.092833292536349E-7
20140915T21,6.913227846691157E-7
20140915T22,2.2311463515752607E-7
20140915T23,1.1988431768931484E-6
20140916T00,1.340416818424451E-6
20140916T01,8.737472827715548E-7
20140916T02,3.7228577457920296E-7
20140916T03,2.1495144506799854E-6
20140916T04,1.9073382410059526E-6
20140916T05,4.920744607019053E-7
20140916T06,6.17460238196443E-7
20140916T07,2.1263768268502674E-6
20140916T08,4.0328107519568816E-6
20140916T09,2.943987875653069E-6
20140916T10,2.2154641477563097E-5
20140916T11,7.212679160765586E-5
20140916T12,7.12387906973321E-5
20140916T13,7.156560490219302E-5
20140916T14,3.96949892284738E-5
20140916T15,4.0545773600135244E-5
20140916T16,5.0928994279532125E-5
20140916T17,9.991738104116146E-7
20140916T18,0.0
20140916T19,1.4178666539838328E-10
20140916T20,4.2945705103213657E-7
20140916T21,0.0
20140916T22,0.0
20140916T23,0.0
20140917T00,0.0
20140917T01,0.0
20140917T02,0.0
20140917T03,0.0
20140917T04,0.0
20140917T05,0.0
20140917T06,0.0
20140917T07,4.113538243395317E-6
20140917T08,1.615557684093366E-6
20140917T09,8.870371814902498E-7
20140917T10,3.625601745524515E-6
20140917T11,1.0803841053752372E-6
20140917T12,1.3060770667552088E-6
20140917T13,5.993494663754241E-6
20140917T14,3.263725658244704E-5
20140917T15,4.146965635657357E-5
20140917T16,3.874143639741213E-5
20140917T17,1.4786195237991476E-5
20140917T18,6.9920405335071446E-6
20140917T19,9.554854567479117E-8
20140917T20,1.3001082512271788E-7
20140917T21,4.164429601387224E-7
20140917T22,2.314881898006302E-6
20140917T23,5.1668275372787065E-6
20140918T00,1.0261555560582932E-5
20140918T01,3.324638458549776E-5
20140918T02,4.784953366852564E-5
20140918T03,6.658120748528373E-5
20140918T04,1.9289050678532847E-4
20140918T05,2.435714723268849E-4
20140918T06,2.6202171221783866E-4
20140918T07,2.488209020363512E-4
20140918T08,2.134407807620858E-4
20140918T09,5.643012664464532E-5
20140918T10,3.10674387098582E-5
20140918T11,5.764589523589554E-5
20140918T12,7.120776784345546E-5
20140918T13,6.370319872038941E-5
20140918T14,1.1205770716194184E-4
20140918T15,5.290521245691605E-4
20140918T16,6.113035365534042E-4
20140918T17,5.547663872194964E-4
20140918T18,7.487640756013841E-4
20140918T19,3.1450401494935844E-4
20140918T20,4.96302356078822E-4
20140918T21,3.562320968248609E-4
20140918T22,1.3194687979003892E-4
20140918T23,7.265753235067323E-5
20140919T00,1.2401967214855442E-5
20140919T01,2.936883902394572E-6
20140919T02,5.428215057042969E-7
20140919T03,8.289970364947527E-6
20140919T04,1.3885178692393652E-5
20140919T05,3.6735176913296156E-6
20140919T06,5.72141476763218E-9
20140919T07,8.082528198062547E-8
20140919T08,6.6076639992791E-7
20140919T09,1.3045522705655836E-5
20140919T10,2.722530053260235E-5
20140919T11,8.964776682084335E-5
20140919T12,2.307133443341839E-4
20140919T13,2.260681957669403E-4
20140919T14,4.0385985377871245E-4
20140919T15,4.753269665630794E-4
20140919T16,2.2574330680357398E-4
20140919T17,2.3299647505938415E-4
20140919T18,5.266691120901457E-5
20140919T19,4.8296546243895846E-5
20140919T20,3.674686417834782E-6
20140919T21,0.0
20140919T22,2.241074020890535E-6
20140919T23,3.326388893537035E-6
20140920T00,1.6451412226543308E-5
20140920T01,3.5750749854969115E-5
20140920T02,6.607152419410968E-5
20140920T03,1.300209601045096E-4
20140920T04,9.442366963548008E-5
20140920T05,1.31082346590832E-4
20140920T06,1.3596960678499765E-4
20140920T07,2.594520197938346E-5
20140920T08,9.388081191082563E-6
20140920T09,3.0447799096709378E-5
20140920T10,7.681657807200258E-5
20140920T11,1.040077484255977E-4
20140920T12,9.043781659194105E-5
20140920T13,7.949798952365284E-5
20140920T14,1.0459595504983824E-4
20140920T15,1.127698019700806E-4
20140920T16,1.9268358810899407E-4
20140920T17,1.9234992458168717E-4
20140920T18,9.830524733626781E-5
20140920T19,2.809219708576103E-4
20140920T20,2.404905961807532E-5
20140920T21,1.262610916472022E-5
20140920T22,8.140604559280302E-5
20140920T23,1.8819266926764592E-4
20140921T00,1.0479492651758236E-4
20140921T01,6.932855627322999E-5
20140921T02,2.1084902114547422E-4
20140921T03,6.568921349380458E-4
20140921T04,7.719060632159022E-4
20140921T05,7.869676448794506E-4
20140921T06,7.135685123558017E-4
20140921T07,5.369594353018405E-4
20140921T08,4.445518468076694E-4
20140921T09,6.226729457966577E-4
20140921T10,0.0015719280844065425
20140921T11,0.0015115355123746486
20140921T12,0.0016681277577230529
20140921T13,0.0011247482501791789
20140921T14,0.0011394367778463077
20140921T15,8.400413580214801E-4
20140921T16,6.576924125941386E-4
20140921T17,2.677042776812399E-4
20140921T18,9.207201389812384E-5
20140921T19,1.0434378483868214E-4
20140921T20,2.2728025313706226E-5
20140921T21,5.496588661454796E-6
20140921T22,2.6142185241039726E-6
20140921T23,5.419190760710897E-7
20140922T00,4.958008380943488E-8
20140922T01,3.3679506241742867E-7
20140922T02,1.0965474306730175E-6
20140922T03,1.2314508471462967E-6
20140922T04,2.0385351405038402E-6
20140922T05,1.5114669392153654E-6
20140922T06,2.2208690337336762E-6
20140922T07,2.0207394708736576E-5
20140922T08,2.237436821808337E-5
20140922T09,2.4796860990939183E-5
20140922T10,2.7375778743075787E-5
20140922T11,2.8691783905012697E-5
20140922T12,4.513381687359576E-5
20140922T13,5.841951957818925E-5
20140922T14,1.1023610543907814E-4
20140922T15,4.9972726422512775E-5
20140922T16,7.66469216129564E-6
20140922T17,2.6325726819461173E-7
20140922T18,4.2915343101412873E-7
20140922T19,0.0
20140922T20,8.56756198014841E-7
20140922T21,1.3000464222645184E-9
20140922T22,8.583297700915134E-7
20140922T23,-7.69813828817276E-10
20140923T00,-7.276906714210916E-10
20140923T01,0.0
20140923T02,0.0
20140923T03,0.0
20140923T04,6.186388665683065E-11
20140923T05,5.3881907747960016E-8
20140923T06,4.87440953863777E-8
20140923T07,2.175008469575974E-7
20140923T08,1.0523783716095936E-7
20140923T09,5.021058820321075E-8
20140923T10,5.434248357878689E-7
20140923T11,0.0
20140923T12,0.0
20140923T13,0.0
20140923T14,0.0
20140923T15,0.0
20140923T16,0.0
20140923T17,0.0
20140923T18,-9.695810980285168E-10
20140923T19,0.0
20140923T20,0.0
20140923T21,0.0
20140923T22,0.0
20140923T23,0.0
20140924T00,0.0
20140924T01,2.2818728178626507E-8
20140924T02,1.5722836987005637E-8
20140924T03,0.0
20140924T04,1.2807664062993873E-10
20140924T05,0.0
20140924T06,0.0
20140924T07,1.6347590618450903E-8
20140924T08,2.2284836581609913E-9
20140924T09,0.0
20140924T10,7.400489789676838E-8
20140924T11,8.531599789021515E-7
20140924T12,1.4890192206534753E-7
20140924T13,2.337168493572846E-6
20140924T14,5.969087080248533E-6
20140924T15,7.108858049157814E-6
20140924T16,4.682091240222998E-5
20140924T17,5.427317299989248E-5
20140924T18,1.5835170803982134E-4
20140924T19,1.209379757386373E-4
20140924T20,1.0093758071006043E-4
20140924T21,1.680314738403825E-4
20140924T22,2.0081976340895143E-4
20140924T23,2.0275356552379773E-4
20140925T00,1.7711899859813428E-4
20140925T01,9.83977412393373E-5
20140925T02,3.675611165686386E-5
20140925T03,1.927523402171502E-5
20140925T04,2.3038051726769483E-5
20140925T05,1.3490308983799604E-5
20140925T06,1.1783800551882283E-5
20140925T07,5.228849610308719E-5
20140925T08,4.649886425126364E-5
20140925T09,3.6890180196052274E-5
20140925T10,2.583631281598859E-5
20140925T11,3.124303064779453E-5
20140925T12,3.5723672445830406E-5
20140925T13,1.5312824827977578E-5
20140925T14,1.1657700142357651E-5
20140925T15,1.6205267393556265E-6
20140925T16,5.152404588729563E-7
20140925T17,4.2985290608438154E-7
20140925T18,4.284540696307133E-7
20140925T19,4.3391871848763914E-10
20140925T20,-2.9444243363493936E-10
20140925T21,0.0
20140925T22,0.0
20140925T23,0.0
20140926T00,0.0
20140926T01,0.0
20140926T02,4.2301607372174105E-9
20140926T03,4.203397473562431E-8
20140926T04,3.6506600341617284E-7
20140926T05,1.3805822284713873E-6
20140926T06,1.9346602499470082E-6
20140926T07,2.77328489238882E-6
20140926T08,5.885054348287082E-6
20140926T09,6.280538643899948E-6
20140926T10,3.2209476459405453E-6
20140926T11,2.559508040885534E-6
20140926T12,7.298312710160276E-7
20140926T13,5.9209568920012876E-8
20140926T14,3.7831944623638494E-7
20140926T15,4.2587532133827263E-7
20140926T16,5.35899023063521E-7
20140926T17,2.1156165056521757E-6
20140926T18,4.212731836335712E-6
20140926T19,5.0106581415344065E-6
20140926T20,3.143342336808523E-6
20140926T21,9.827446142750248E-7
20140926T22,8.474590129938158E-7
20140926T23,2.8349074326924795E-6
20140927T00,3.8037280346876514E-6
20140927T01,3.871688143685717E-6
20140927T02,4.487180383339942E-6
20140927T03,3.98989936585047E-6
20140927T04,6.055022930916575E-6
20140927T05,5.1083400699512835E-6
20140927T06,5.239203785110655E-6
20140927T07,1.0402000532615608E-5
20140927T08,1.870883137329502E-6
20140927T09,4.007625193922488E-6
20140927T10,2.421595862612108E-6
20140927T11,2.5458712271491434E-5
20140927T12,2.2494031405517237E-5
20140927T13,5.323781421728395E-6
20140927T14,4.5208852073905106E-6
20140927T15,2.553650655773123E-6
20140927T16,2.3130739396827136E-7
20140927T17,0.0
20140927T18,1.776079483385884E-8
20140927T19,0.0
20140927T20,0.0
20140927T21,0.0
20140927T22,0.0
20140927T23,0.0
20140928T00,0.0
20140928T01,0.0
20140928T02,0.0
20140928T03,0.0
20140928T04,0.0
20140928T05,0.0
20140928T06,0.0
20140928T07,2.8108643528671742E-8
20140928T08,1.5057257098288985E-8
20140928T09,1.7077422048758853E-8
20140928T10,1.7664669703767226E-9
20140928T11,1.4283721101290527E-8
20140928T12,5.758490904471823E-10
20140928T13,0.0
20140928T14,0.0
20140928T15,0.0
20140928T16,0.0
20140928T17,6.580057020168264E-11
20140928T18,0.0
20140928T19,0.0
20140928T20,-2.640665051993935E-10
20140928T21,0.0
20140928T22,8.583068797918258E-7
20140928T23,3.552713678800501E-15
20140929T00,0.0
20140929T01,0.0
20140929T02,0.0
20140929T03,0.0
20140929T04,0.0
20140929T05,0.0
20140929T06,2.0257848015169685E-8
20140929T07,5.42235741524759E-7
20140929T08,1.3974757136870918E-6
20140929T09,1.452127048936449E-7
20140929T10,2.3572341023419765E-7
20140929T11,8.762420518502131E-7
20140929T12,7.461255376975651E-7
20140929T13,1.4579527425336423E-6
20140929T14,5.669588413124711E-6
20140929T15,3.63180792850601E-5
20140929T16,6.671248750644173E-5
20140929T17,8.724234301882301E-5
20140929T18,6.163783936203762E-5
20140929T19,3.165551501088375E-5
20140929T20,3.7961874366161354E-5
20140929T21,3.533800939548642E-5
20140929T22,5.4424161162759786E-5
20140929T23,6.533908702229996E-5
20140930T00,1.659598666223194E-6
20140930T01,2.885801177003193E-6
20140930T02,6.19474535677904E-6
20140930T03,2.1968112338281137E-5
20140930T04,1.700779182197981E-5
20140930T05,1.2116739138467087E-5
20140930T06,1.7161536289393882E-5
20140930T07,4.083774497147918E-6
20140930T08,5.635866369912497E-6
20140930T09,9.16957266318507E-6
20140930T10,2.640750759019006E-5
20140930T11,4.683766692875848E-5
20140930T12,4.598270357378442E-5
20140930T13,8.625756244382744E-5
20140930T14,2.501403037502946E-4
20140930T15,1.8595167924422657E-4
20140930T16,1.3073294673141038E-4
20140930T17,4.9678018812953915E-5
20140930T18,1.2435916084856836E-5
20140930T19,8.317000883083312E-7
20140930T20,4.839586674662482E-7
20140930T21,2.72095026565301E-7
20140930T22,3.057315605505289E-7
20140930T23,4.1446082189470384E-7
20141001T00,3.281617197585266E-7
20141001T01,1.8492388174603077E-7
20141001T02,1.1662940075126632E-6
20141001T03,6.932726995557529E-6
20141001T04,1.3002967227342175E-5
20141001T05,1.196552446874305E-5
20141001T06,1.2718984049757762E-5
20141001T07,1.7523873679199087E-5
20141001T08,5.893154542389918E-6
20141001T09,2.4966026889168458E-6
20141001T10,4.8882303240577214E-6
20141001T11,1.5880241686715522E-5
20141001T12,3.13883904378896E-5
20141001T13,4.60467608499196E-5
20141001T14,2.9930039262312883E-5
20141001T15,1.48959204241712E-5
20141001T16,1.389661392055233E-5
20141001T17,1.3343205667345238E-6
20141001T18,6.731148614514101E-7
20141001T19,1.9195703193592904E-6
20141001T20,1.9557093064755415E-6
20141001T21,1.61107933895549E-7
20141001T22,0.0
20141001T23,0.0
20141002T00,0.0
20141002T01,0.0
20141002T02,0.0
20141002T03,0.0
20141002T04,0.0
20141002T05,0.0
20141002T06,0.0
20141002T07,1.6283528255324453E-7
20141002T08,2.0798954782418209E-7
20141002T09,4.840195612364101E-7
20141002T10,5.348946309075178E-6
20141002T11,2.1049058068038074E-5
20141002T12,1.390984304295603E-5
20141002T13,4.441147608535762E-6
20141002T14,2.2060267159512855E-6
20141002T15,1.2470616704161735E-6
20141002T16,8.370520720078273E-8
20141002T17,0.0
20141002T18,0.0
20141002T19,5.137738026254271E-9
20141002T20,0.0
20141002T21,8.579806960370079E-7
20141002T22,0.0
20141002T23,0.0
20141003T00,0.0
20141003T01,0.0
20141003T02,0.0
20141003T03,0.0
20141003T04,0.0
20141003T05,0.0
20141003T06,0.0
20141003T07,4.2770875518038275E-7
20141003T08,0.0
20141003T09,5.3685802956487886E-8
20141003T10,2.1924761896097624E-7
20141003T11,3.3612615314562683E-7
20141003T12,4.8260646510780466E-8
20141003T13,4.892677731342025E-8
20141003T14,1.3152707602609701E-9
20141003T15,3.187270549902088E-8
20141003T16,0.0
20141003T17,0.0
20141003T18,8.553630308378557E-7
20141003T19,8.533152440926802E-7
20141003T20,2.6153229880914308E-9
20141003T21,2.3762949474847814E-9
20141003T22,0.0
20141003T23,0.0
20141004T00,8.547496299342295E-7
20141004T01,0.0
20141004T02,0.0
20141004T03,0.0
20141004T04,0.0
20141004T05,0.0
20141004T06,4.5531235109127733E-11
20141004T07,1.5852730884581217E-7
20141004T08,2.9165318739235364E-8
20141004T09,1.2599568266453935E-8
20141004T10,2.5319713108792278E-9
20141004T11,2.4994617420300242E-6
20141004T12,1.1377289031766377E-5
20141004T13,3.614531544306949E-5
20141004T14,4.939771687742742E-5
20141004T15,5.3223118036156656E-5
20141004T16,3.814827121271108E-5
20141004T17,6.503572731662656E-6
20141004T18,6.662566288125503E-6
20141004T19,1.1024428735660253E-6
20141004T20,4.5725618235065526E-7
20141004T21,1.8101229250818878E-6
20141004T22,3.3567542181106754E-6
20141004T23,3.247101259708509E-6
20141005T00,1.0702246625577757E-5
20141005T01,1.2648053926500392E-5
20141005T02,2.250213404814315E-5
20141005T03,5.548912649536685E-5
20141005T04,9.367741846312937E-5
20141005T05,1.247331452474989E-4
20141005T06,1.5525230292115987E-4
20141005T07,1.1670199383223308E-4
20141005T08,1.3409464293577474E-4
20141005T09,1.7088694932577362E-4
20141005T10,1.823964911386748E-4
20141005T11,1.80957335874351E-4
20141005T12,1.4419212806105614E-4
20141005T13,1.7067447058601777E-4
20141005T14,2.591087995799998E-4
20141005T15,5.469746864508728E-4
20141005T16,7.526482755972152E-4
20141005T17,3.820743324357378E-4
20141005T18,2.9358545694684014E-4
20141005T19,2.1361434482913518E-4
20141005T20,1.6037893842015406E-4
20141005T21,9.690394895372275E-5
20141005T22,9.787620722757891E-5
20141005T23,1.0259187278360486E-4
20141006T00,5.797645783098447E-5
20141006T01,1.8327246045543934E-5
20141006T02,3.7322339251073205E-6
20141006T03,1.3272711162681073E-5
20141006T04,2.2720306120244167E-5
20141006T05,1.7584665609106456E-5
20141006T06,1.767386486203257E-5
20141006T07,1.7169965472724755E-5
20141006T08,4.1745986836149704E-5
20141006T09,6.870191501159634E-5
20141006T10,9.887606762457164E-5
20141006T11,7.736667818128708E-5
20141006T12,1.2183515915514212E-4
20141006T13,7.27682638124683E-5
20141006T14,4.5651691117770564E-5
20141006T15,1.3671033291639292E-5
20141006T16,1.956299227097269E-5
20141006T17,2.690530854383129E-5
20141006T18,1.1091148100080335E-5
20141006T19,1.4616043288734712E-5
20141006T20,1.0666528194796473E-4
20141006T21,1.7943208797409577E-4
20141006T22,4.286821523181016E-4
20141006T23,7.089335889197523E-4
20141007T00,0.0014275916289256242
20141007T01,0.0016698400823886375
20141007T02,0.0018353844979764327
20141007T03,0.0020037984093148518
20141007T04,0.0014454864160645968
20141007T05,0.00141373091994888
20141007T06,6.106851143557571E-4
20141007T07,0.0011087870799554624
20141007T08,0.001070550864904938
20141007T09,4.742057023713039E-4
20141007T10,1.9742582137965994E-4
20141007T11,8.268845855662494E-5
20141007T12,9.305786416880922E-5
20141007T13,2.129486444826286E-4
20141007T14,5.02283387385866E-4
20141007T15,2.5756627404443876E-4
20141007T16,2.7311607523429997E-4
20141007T17,1.698699281871616E-4
20141007T18,1.3127795838916925E-4
20141007T19,1.5640406439098594E-4
20141007T20,3.7443192609843616E-5
20141007T21,1.6853985521738076E-6
20141007T22,7.75823912463979E-8
20141007T23,9.506180356940083E-8
20141008T00,3.478098779469991E-7
20141008T01,1.086744568813846E-6
20141008T02,1.594008190650246E-6
20141008T03,4.434105353323917E-6
20141008T04,9.122113408601663E-6
20141008T05,9.797321879533645E-6
20141008T06,1.8933263133782182E-5
20141008T07,2.8576919921882965E-4
20141008T08,4.891811170691069E-4
20141008T09,5.165381214333696E-4
20141008T10,5.908246317742265E-4
20141008T11,7.01467860100409E-4
20141008T12,7.13146737966874E-4
20141008T13,4.71978946051952E-4
20141008T14,5.306281430850645E-4
20141008T15,5.591292487428619E-4
20141008T16,5.114345896015318E-4
20141008T17,1.8050108547226272E-4
20141008T18,4.9664060041680684E-5
20141008T19,1.7629058630889925E-4
20141008T20,6.97123637128167E-4
20141008T21,8.922473500963465E-4
20141008T22,7.007971149470465E-4
20141008T23,9.402040984038513E-4
20141009T00,8.651641336571749E-4
20141009T01,7.859455296693273E-4
20141009T02,9.468266581718443E-4
20141009T03,0.0013068282255285525
20141009T04,0.0017375852079652805
20141009T05,0.002010128099737347
20141009T06,0.0011843539288708892
20141009T07,6.058230036155584E-4
20141009T08,6.930791901782138E-4
20141009T09,0.0010028972604814886
20141009T10,0.0011938684216619112
20141009T11,0.0010870874281001986
20141009T12,8.193320647156073E-4
20141009T13,7.024795204767159E-4
20141009T14,8.727402372195609E-4
20141009T15,0.001098087644287391
20141009T16,9.807966014318218E-4
20141009T17,7.140409453281786E-4
20141009T18,4.7165881684068067E-4
20141009T19,2.0936750405660154E-4
20141009T20,1.2022847270883504E-4
20141009T21,2.539644809943013E-5
20141009T22,2.6817497074816078E-6
20141009T23,5.791745976337335E-6
20141010T00,2.2432656615119113E-5
20141010T01,2.7713209550037133E-5
20141010T02,5.065356530764577E-5
20141010T03,6.845232652685701E-5
20141010T04,7.078699739151886E-5
20141010T05,7.688544666783043E-5
20141010T06,1.6884218225195687E-4
20141010T07,3.232597649611143E-5
20141010T08,2.6909809029205438E-5
20141010T09,2.830647926163497E-5
20141010T10,3.630067133663939E-5
20141010T11,7.075879056481331E-5
20141010T12,7.696746915593887E-5
20141010T13,1.1809066546581894E-4
20141010T14,1.4057028064823102E-4
20141010T15,2.4730042217964925E-4
20141010T16,2.693785512893054E-4
20141010T17,5.351723452234364E-4
20141010T18,6.045950178514572E-4
20141010T19,8.720152071137135E-4
20141010T20,8.742350731137351E-4
20141010T21,9.929857404689347E-4
20141010T22,0.0011440776243630236
20141010T23,7.826201390936676E-4
20141011T00,4.652304660829768E-4
20141011T01,2.539346832655272E-4
20141011T02,1.0751515615280698E-4
20141011T03,5.408207095131E-5
20141011T04,5.336388663688888E-5
20141011T05,3.006732728690867E-5
20141011T06,2.3784634058088888E-5
20141011T07,5.308919915878318E-6
20141011T08,2.866483024627199E-6
20141011T09,1.8844856775827643E-6
20141011T10,4.755417498939807E-6
20141011T11,3.754965684368222E-5
20141011T12,2.810666143659775E-5
20141011T13,4.858653200648291E-5
20141011T14,4.194580559226844E-5
20141011T15,2.550242498950381E-5
20141011T16,6.662865444753006E-6
20141011T17,7.839027391541983E-7
20141011T18,1.3020524093344038E-6
20141011T19,2.6405964162361196E-6
20141011T20,1.6813096921104384E-8
20141011T21,2.3592466734990777E-9
20141011T22,9.534814586745694E-9
20141011T23,3.094784015574193E-8
20141012T00,5.784831025753812E-9
20141012T01,3.4065779912512525E-9
20141012T02,-1.3089036217297187E-12
20141012T03,-1.1687289640479504E-12
20141012T04,1.7929992100742755E-7
20141012T05,8.756463928216075E-7
20141012T06,9.59910165674917E-7
20141012T07,1.456167466747348E-6
20141012T08,4.925509543404492E-7
20141012T09,2.1416324893825306E-7
20141012T10,3.4849566696371956E-8
20141012T11,1.7035256427925337E-7
20141012T12,2.347093054692175E-6
20141012T13,3.837715564131103E-5
20141012T14,2.333751239728404E-4
20141012T15,6.471236087428044E-4
20141012T16,0.0010756954092541512
20141012T17,0.0012378755614419132
20141012T18,9.953549880146514E-4
20141012T19,6.025968431229435E-4
20141012T20,2.517819378757091E-4
20141012T21,6.290651556485663E-5
20141012T22,1.9886881146670994E-5
20141012T23,3.338995332574365E-5
20141013T00,4.899185751953464E-5
20141013T01,8.402072966317882E-5
20141013T02,1.4031321610751788E-4
20141013T03,1.7763229833162866E-4
20141013T04,8.509120565368762E-5
20141013T05,6.032342487473095E-5
20141013T06,4.2852244445552154E-5
20141013T07,4.091080806330215E-5
20141013T08,4.412386487020583E-6
20141013T09,5.472409532792062E-6
20141013T10,5.96657804657505E-6
20141013T11,7.193402723673071E-6
20141013T12,6.372500088698403E-6
20141013T13,6.1863186244361705E-6
20141013T14,5.341240228594637E-6
20141013T15,2.4899941107698017E-6
20141013T16,8.927481383054946E-7
20141013T17,1.026988105522842E-6
20141013T18,9.193555312770378E-7
20141013T19,2.5703615438265042E-5
20141013T20,2.4536216690699916E-5
20141013T21,5.282492093649034E-6
20141013T22,3.5355340626645727E-6
20141013T23,4.6807627723354845E-6
20141014T00,2.160269468714896E-5
20141014T01,1.0002681151531553E-5
20141014T02,3.5052477759446494E-6
20141014T03,1.1778091401956054E-6
20141014T04,7.15049139858814E-7
20141014T05,3.0529011204292587E-7
20141014T06,1.326675917256235E-7
20141014T07,3.242493336504047E-5
20141014T08,8.384503726964794E-6
20141014T09,2.1518809867134092E-5
20141014T10,4.948053868977494E-5
20141014T11,1.07135253132636E-4
20141014T12,9.703021411083834E-5
20141014T13,5.647482322167087E-5
20141014T14,2.8880039117880648E-5
20141014T15,3.671087545889494E-5
20141014T16,4.519305114402878E-6
20141014T17,4.608146596836082E-6
20141014T18,6.244236606770257E-7
