system:index,total_evaporation_hourly
20130817T22,-7.29491941571822E-6
20130817T23,-7.485386098060795E-6
20130818T00,-7.914443280599011E-6
20130818T01,-9.055652930186521E-6
20130818T02,-9.45790092206945E-6
20130818T03,-9.456902782622895E-6
20130818T04,-1.0585834215784519E-5
20130818T05,-1.3285601607690872E-5
20130818T06,-2.8588016690500508E-5
20130818T07,-6.326438653618999E-5
20130818T08,-1.2602110915473352E-4
20130818T09,-1.7578244707479012E-4
20130818T10,-2.300359668359682E-4
20130818T11,-2.809171551714091E-4
20130818T12,-2.756667653376532E-4
20130818T13,-2.814204532225472E-4
20130818T14,-2.8224087327717465E-4
20130818T15,-2.4240476740543723E-4
20130818T16,-1.789256036695843E-4
20130818T17,-1.0450454776425559E-4
20130818T18,-6.102792595553895E-5
20130818T19,-2.3178790157435254E-5
20130818T20,-1.65459639411895E-5
20130818T21,-1.4958095317500163E-5
20130818T22,-1.5374306010463922E-5
20130818T23,-1.8072374192612767E-5
20130819T00,-2.3379090263470124E-5
20130819T01,-2.4378986838884426E-5
20130819T02,-2.9755976878228922E-5
20130819T03,-3.413450471688686E-5
20130819T04,-3.698761892438898E-5
20130819T05,-3.525007131531511E-5
20130819T06,-4.069586665529914E-5
20130819T07,-8.682579729555707E-5
20130819T08,-1.2627639465165986E-4
20130819T09,-2.2021771319591954E-4
20130819T10,-3.0159525869753815E-4
20130819T11,-3.242898216863364E-4
20130819T12,-3.588324833875572E-4
20130819T13,-3.3249530557721786E-4
20130819T14,-2.944120150642948E-4
20130819T15,-2.4955980093391045E-4
20130819T16,-1.9201069823190575E-4
20130819T17,-1.4973549065111654E-4
20130819T18,-8.037980346730106E-5
20130819T19,-2.8101507059666865E-5
20130819T20,-1.5508037790946335E-5
20130819T21,-1.1398802366676882E-5
20130819T22,-7.656614723020685E-6
20130819T23,-5.5455042833256E-6
20130820T00,-3.7451867397565444E-6
20130820T01,-1.7204026004212591E-6
20130820T02,-6.81372920178111E-8
20130820T03,1.4287974620364191E-6
20130820T04,2.587777428038157E-6
20130820T05,2.9383000704449883E-6
20130820T06,-5.356607508518492E-6
20130820T07,-2.2646083751477138E-5
20130820T08,-1.4168246346576651E-4
20130820T09,-2.346966529102551E-4
20130820T10,-3.047300889308792E-4
20130820T11,-3.4281738020036954E-4
20130820T12,-3.581990263217468E-4
20130820T13,-3.5840092673588344E-4
20130820T14,-3.462231097989286E-4
20130820T15,-3.0261831260541496E-4
20130820T16,-2.439840518229926E-4
20130820T17,-1.7279959385484663E-4
20130820T18,-8.919426370398934E-5
20130820T19,-2.5619221720493924E-5
20130820T20,-1.4505918341710237E-5
20130820T21,-1.1426602490002362E-5
20130820T22,-9.585687792836606E-6
20130820T23,-7.548955449251874E-6
20130821T00,-6.253536283644657E-6
20130821T01,-4.909375848067206E-6
20130821T02,-3.922531586702929E-6
20130821T03,-2.886711581401919E-6
20130821T04,-1.8912273401106041E-6
20130821T05,-1.494375453146002E-6
20130821T06,-1.3422320600673858E-5
20130821T07,-3.883941858278821E-5
20130821T08,-1.3940576710817513E-4
20130821T09,-2.276702154806637E-4
20130821T10,-3.0849755834162274E-4
20130821T11,-3.6434502626931406E-4
20130821T12,-3.9312451015991324E-4
20130821T13,-3.955194489116566E-4
20130821T14,-3.748356159965885E-4
20130821T15,-3.281912976672611E-4
20130821T16,-2.621277899973705E-4
20130821T17,-1.8025758985779793E-4
20130821T18,-8.596309644187256E-5
20130821T19,-2.1605098625292433E-5
20130821T20,-1.261531684093144E-5
20130821T21,-1.0444191954408954E-5
20130821T22,-8.616901746272149E-6
20130821T23,-7.03757837037696E-6
20130822T00,-5.959978521946011E-6
20130822T01,-4.748024410330152E-6
20130822T02,-3.564676013428743E-6
20130822T03,-2.8399012265888113E-6
20130822T04,-2.3388763836674033E-6
20130822T05,-2.400760328978425E-6
20130822T06,-1.151380691246486E-5
20130822T07,-2.8526853778065445E-5
20130822T08,-1.4485655737518505E-4
20130822T09,-2.4028944007935897E-4
20130822T10,-3.1658134472911496E-4
20130822T11,-3.758968387560191E-4
20130822T12,-3.861216686776546E-4
20130822T13,-3.752128836771218E-4
20130822T14,-3.3400401556374007E-4
20130822T15,-2.894463683959092E-4
20130822T16,-2.292814336691566E-4
20130822T17,-1.5170029155893786E-4
20130822T18,-7.407666665286351E-5
20130822T19,-2.4317446871197375E-5
20130822T20,-1.705122832091316E-5
20130822T21,-1.43604497945461E-5
20130822T22,-1.2000125153778454E-5
20130822T23,-1.0180712458485528E-5
20130823T00,-9.119094074443223E-6
20130823T01,-7.568726914918264E-6
20130823T02,-6.7017954424686575E-6
20130823T03,-6.119266343156509E-6
20130823T04,-5.264096551207339E-6
20130823T05,-5.401878283725343E-6
20130823T06,-1.5389806495568694E-5
20130823T07,-4.082654048448162E-5
20130823T08,-1.2344301143333352E-4
20130823T09,-2.1151021385664305E-4
20130823T10,-2.8089457838916096E-4
20130823T11,-3.5780581752746943E-4
20130823T12,-3.949283003576728E-4
20130823T13,-3.5916755364885053E-4
20130823T14,-3.579711124737541E-4
20130823T15,-3.097991448298343E-4
20130823T16,-2.4660914422091674E-4
20130823T17,-1.7134680194465026E-4
20130823T18,-8.014825539214829E-5
20130823T19,-2.301025419972251E-5
20130823T20,-1.6462845683974742E-5
20130823T21,-1.3542810024632475E-5
20130823T22,-1.1436882067018358E-5
20130823T23,-9.332870999579584E-6
20130824T00,-7.4728406438589575E-6
20130824T01,-6.219632937948294E-6
20130824T02,-5.536637495025896E-6
20130824T03,-5.19428913454138E-6
20130824T04,-5.120916774389011E-6
20130824T05,-5.710764928467896E-6
20130824T06,-1.7466240246992143E-5
20130824T07,-2.8557124053238786E-5
20130824T08,-7.619797678828647E-5
20130824T09,-9.797310345862031E-5
20130824T10,-1.0568958550052377E-4
20130824T11,-1.2866322519055755E-4
20130824T12,-1.5073990974601414E-4
20130824T13,-1.9095213240137611E-4
20130824T14,-2.3430642335627418E-4
20130824T15,-1.9136897805818742E-4
20130824T16,-1.608268729040176E-4
20130824T17,-9.361475822298853E-5
20130824T18,-4.786337342673399E-5
20130824T19,-2.677602320145367E-5
20130824T20,-7.300750659197166E-6
20130824T21,-6.470671047103087E-7
20130824T22,-2.3405190750152073E-6
20130824T23,3.1985133895445686E-6
20130825T00,1.035004307293285E-6
20130825T01,3.6746911787869136E-6
20130825T02,-2.673033958855477E-8
20130825T03,-5.7769763173673974E-6
20130825T04,-6.5783414458761434E-6
20130825T05,-9.798862260752855E-6
20130825T06,-2.4179385811875693E-5
20130825T07,-7.592714384038342E-5
20130825T08,-1.3694869193883687E-4
20130825T09,-1.8895694222771035E-4
20130825T10,-1.9751302313313244E-4
20130825T11,-2.3262391030819728E-4
20130825T12,-2.664430447910292E-4
20130825T13,-2.643539147314466E-4
20130825T14,-2.2021524237661339E-4
20130825T15,-1.985937794672141E-4
20130825T16,-1.4747306140252856E-4
20130825T17,-9.9683056879264E-5
20130825T18,-5.666865145983292E-5
20130825T19,-1.6948631309940306E-5
20130825T20,-1.8666815833257525E-5
20130825T21,-2.0372065554015982E-5
20130825T22,-1.977328835883294E-5
20130825T23,-1.9681642491247213E-5
20130826T00,-1.4790672729638728E-5
20130826T01,-9.260304641293719E-6
20130826T02,-1.2673815807628622E-5
20130826T03,-2.0377219507052314E-5
20130826T04,-3.049853761225313E-5
20130826T05,-3.7795739163472644E-5
20130826T06,-4.986917899153267E-5
20130826T07,-5.9810820105677756E-5
20130826T08,-8.599460043675798E-5
20130826T09,-1.1550631871660385E-4
20130826T10,-1.2458829163124158E-4
20130826T11,-1.1714707948819835E-4
20130826T12,-1.3090922963915927E-4
20130826T13,-1.8377158034675904E-4
20130826T14,-2.069907475965181E-4
20130826T15,-1.5992996802030338E-4
20130826T16,-1.0568483571261075E-4
20130826T17,-8.237842248110106E-5
20130826T18,-4.0364672971802615E-5
20130826T19,-8.38846124516815E-6
20130826T20,-4.515908961021846E-6
20130826T21,-4.410816299683622E-6
20130826T22,1.375360464920551E-6
20130826T23,1.643919690055075E-6
20130827T00,1.805279099198395E-6
20130827T01,2.8502613580610154E-6
20130827T02,4.7641379356698725E-6
20130827T03,4.709306590142012E-6
20130827T04,4.80338928170362E-6
20130827T05,3.53786393175177E-6
20130827T06,-7.491122987127158E-6
20130827T07,-2.914607014950233E-5
20130827T08,-1.134457523998493E-4
20130827T09,-1.4699668345009352E-4
20130827T10,-1.776167150980641E-4
20130827T11,-2.0795897062351597E-4
20130827T12,-2.388384477561476E-4
20130827T13,-2.5932521962184076E-4
20130827T14,-2.45407453398599E-4
20130827T15,-2.330722476657442E-4
20130827T16,-1.700981974715156E-4
20130827T17,-1.0881168347661662E-4
20130827T18,-5.200882038585184E-5
20130827T19,-1.9608621349882732E-5
20130827T20,-5.747118766611649E-6
20130827T21,-4.033146568662016E-6
20130827T22,2.649364265907292E-7
20130827T23,6.821454798788723E-7
20130828T00,-7.11907170777139E-7
20130828T01,-3.45788416196404E-6
20130828T02,-2.877141429682336E-6
20130828T03,-2.375935403478582E-6
20130828T04,-1.1548350317401531E-6
20130828T05,-2.397822292474633E-6
20130828T06,-9.692884344968652E-6
20130828T07,-3.0868984931219045E-5
20130828T08,-1.473072050727975E-4
20130828T09,-2.1354069928423302E-4
20130828T10,-2.520844665515222E-4
20130828T11,-3.093331481697929E-4
20130828T12,-3.0337760690638113E-4
20130828T13,-3.2265930730190293E-4
20130828T14,-2.7180848672428995E-4
20130828T15,-2.4117473234042702E-4
20130828T16,-1.9553418158421154E-4
20130828T17,-1.1467768382250513E-4
20130828T18,-5.579652296210115E-5
20130828T19,-1.7092781778833308E-5
20130828T20,-1.0541543664818456E-5
20130828T21,-7.617054923867429E-6
20130828T22,-6.104699527225279E-6
20130828T23,-4.8899536447806185E-6
20130829T00,-3.914297556438921E-6
20130829T01,-2.606921305217722E-6
20130829T02,-1.5808263343031315E-6
20130829T03,-3.6872986657385454E-7
20130829T04,3.763085808598691E-7
20130829T05,1.1964260235194639E-6
20130829T06,-2.8518789650140082E-6
20130829T07,-8.814987417616017E-6
20130829T08,-1.1555798184496028E-4
20130829T09,-2.2937457700304608E-4
20130829T10,-3.153370819795601E-4
20130829T11,-3.268263712557031E-4
20130829T12,-3.4951629601769947E-4
20130829T13,-3.634977399865438E-4
20130829T14,-3.186500468805698E-4
20130829T15,-2.704177673608804E-4
20130829T16,-2.102108011373291E-4
20130829T17,-1.1065014061688235E-4
20130829T18,-4.560338466602663E-5
20130829T19,-1.092392010278534E-5
20130829T20,-4.69416967273684E-6
20130829T21,-3.1227518549089862E-6
20130829T22,-1.7861471168393687E-6
20130829T23,-1.4409439349942373E-6
20130830T00,-9.77273339332245E-7
20130830T01,-2.8945713596262746E-7
20130830T02,-2.1310656078693484E-7
20130830T03,3.684502153852284E-7
20130830T04,8.656108344404437E-7
20130830T05,1.0186480956888938E-6
20130830T06,-1.4481214415200354E-6
20130830T07,-4.966406996430219E-6
20130830T08,-9.158505641419765E-5
20130830T09,-2.2267403232050713E-4
20130830T10,-3.2259960378699704E-4
20130830T11,-3.6815408976332615E-4
20130830T12,-3.4996584116578117E-4
20130830T13,-3.422511963039999E-4
20130830T14,-2.762586746219114E-4
20130830T15,-2.310317375287432E-4
20130830T16,-1.902591972465438E-4
20130830T17,-1.2124534790479194E-4
20130830T18,-5.3523272854545126E-5
20130830T19,-1.7029733330155046E-5
20130830T20,-1.2195341470458281E-5
20130830T21,-7.606030868894997E-6
20130830T22,-5.385928044871204E-6
20130830T23,-3.4662297506807787E-6
20130831T00,-1.3431016127180898E-6
20130831T01,-3.905801777265567E-7
20130831T02,1.9602026097690583E-7
20130831T03,8.91834449316712E-7
20130831T04,1.7898874943422032E-6
20130831T05,2.136414876643342E-6
20130831T06,-3.4983147939988964E-6
20130831T07,-1.76307324076492E-5
20130831T08,-9.383152954453611E-5
20130831T09,-1.626350036222989E-4
20130831T10,-1.9610136956024017E-4
20130831T11,-2.154143021601653E-4
20130831T12,-2.1388936273497998E-4
20130831T13,-2.0373765620961513E-4
20130831T14,-1.8398796041640205E-4
20130831T15,-1.670931258446755E-4
20130831T16,-1.398107448015482E-4
20130831T17,-8.939050789251678E-5
20130831T18,-3.927894032065554E-5
20130831T19,-1.4537046979760107E-5
20130831T20,-9.551083760730133E-6
20130831T21,-9.651432652848736E-6
20130831T22,-6.786269643773305E-6
20130831T23,-5.8918256771246146E-6
20130901T00,-5.940061862353242E-6
20130901T01,-5.298250073703177E-6
20130901T02,-5.618483422477079E-6
20130901T03,-6.159792328834396E-6
20130901T04,-5.803173496383013E-6
20130901T05,-6.8201064403420275E-6
20130901T06,-1.87433118032176E-5
20130901T07,-4.553120202996605E-5
20130901T08,-1.0730169265130322E-4
20130901T09,-1.6735621700345298E-4
20130901T10,-2.2340351141099626E-4
20130901T11,-2.602508290549621E-4
20130901T12,-2.564911827955969E-4
20130901T13,-2.482144250949506E-4
20130901T14,-2.3256899630596682E-4
20130901T15,-2.1729354194343733E-4
20130901T16,-1.7235373808876712E-4
20130901T17,-1.0279542008664371E-4
20130901T18,-4.58138596609184E-5
20130901T19,-1.5566714073619807E-5
20130901T20,-1.2466534391657004E-5
20130901T21,-9.226601084707305E-6
20130901T22,-7.496140811410621E-6
20130901T23,-6.180259584046492E-6
20130902T00,-5.5275059920992635E-6
20130902T01,-4.985924817524181E-6
20130902T02,-4.942074407807484E-6
20130902T03,-4.570742508226483E-6
20130902T04,-4.229614605296438E-6
20130902T05,-3.2386687590717863E-6
20130902T06,-8.875650524635811E-6
20130902T07,-2.9144988680461655E-5
20130902T08,-1.03540064443632E-4
20130902T09,-1.717035740873655E-4
20130902T10,-2.433596248905485E-4
20130902T11,-2.971264674785153E-4
20130902T12,-3.2936590108535605E-4
20130902T13,-3.3276588687095434E-4
20130902T14,-3.054585847624042E-4
20130902T15,-2.6647440052011593E-4
20130902T16,-2.030699877391251E-4
20130902T17,-1.249317341864531E-4
20130902T18,-4.742747952191603E-5
20130902T19,-1.1530046741255162E-5
20130902T20,-7.335462648054579E-6
20130902T21,-3.824928013814651E-6
20130902T22,-2.0082381470191803E-6
20130902T23,-9.271800483715094E-7
20130903T00,2.58998405992186E-7
20130903T01,1.707398611479192E-6
20130903T02,2.4233693073559636E-6
20130903T03,2.4249777005362045E-6
20130903T04,2.5549237105781645E-6
20130903T05,2.5391080889353557E-6
20130903T06,-5.824688251933046E-9
20130903T07,-5.763520339754506E-6
20130903T08,-9.06342020276498E-5
20130903T09,-2.0303142665680518E-4
20130903T10,-2.821213346421786E-4
20130903T11,-3.3916458710197634E-4
20130903T12,-3.649467020362483E-4
20130903T13,-3.6802508547901635E-4
20130903T14,-3.386491876226213E-4
20130903T15,-2.869249720767339E-4
20130903T16,-2.1431688399225788E-4
20130903T17,-1.2483924559160772E-4
20130903T18,-4.029261460554472E-5
20130903T19,-9.805596336079069E-6
20130903T20,-7.986054458467629E-6
20130903T21,-6.672562710875791E-6
20130903T22,-5.16355331436346E-6
20130903T23,-3.934214695097955E-6
20130904T00,-2.1758274702321073E-6
20130904T01,-6.242069010425282E-7
20130904T02,5.911411354082634E-7
20130904T03,1.5154702222070031E-6
20130904T04,2.4934127919782443E-6
20130904T05,3.6905930977671354E-6
20130904T06,-4.226578740057196E-6
20130904T07,-2.4951635375195825E-5
20130904T08,-1.0481022156911641E-4
20130904T09,-2.0883590896114728E-4
20130904T10,-2.9541516017982523E-4
20130904T11,-3.6169165289630015E-4
20130904T12,-3.9956444464395147E-4
20130904T13,-4.040578761030944E-4
20130904T14,-3.7695109355415687E-4
20130904T15,-3.2185308491575925E-4
20130904T16,-2.4300554310672517E-4
20130904T17,-1.4025691518147756E-4
20130904T18,-4.617776426970833E-5
20130904T19,-1.400540198729575E-5
20130904T20,-1.0628868304653262E-5
20130904T21,-8.122838425227853E-6
20130904T22,-5.8981113775818765E-6
20130904T23,-4.097770998773628E-6
20130905T00,-2.3715041832187947E-6
20130905T01,-8.19554685336358E-7
20130905T02,5.056318149463024E-7
20130905T03,1.5769391130555533E-6
20130905T04,2.6564136904399273E-6
20130905T05,3.6833525374454045E-6
20130905T06,-3.286230738124651E-6
20130905T07,-2.0720039160424386E-5
20130905T08,-1.0460138438131897E-4
20130905T09,-2.3092727324573295E-4
20130905T10,-3.1908982264822655E-4
20130905T11,-3.832729535630973E-4
20130905T12,-4.199459013675263E-4
20130905T13,-4.235106012142393E-4
20130905T14,-3.90215063574142E-4
20130905T15,-3.33538562450198E-4
20130905T16,-2.4670989142815656E-4
20130905T17,-1.4093536453372774E-4
20130905T18,-4.475187201308368E-5
20130905T19,-1.1760924364137782E-5
20130905T20,-8.533211984004543E-6
20130905T21,-7.137426032108583E-6
20130905T22,-6.42544032756714E-6
20130905T23,-5.4322305580807E-6
20130906T00,-4.600689528990233E-6
20130906T01,-4.155680842001164E-6
20130906T02,-3.691572047032928E-6
20130906T03,-3.1666796454489807E-6
20130906T04,-2.5212594959722164E-6
20130906T05,-2.148030471459651E-6
20130906T06,-8.725322035929218E-6
20130906T07,-2.3232916720681564E-5
20130906T08,-1.0158645139357385E-4
20130906T09,-2.2674162889620245E-4
20130906T10,-3.09652029670336E-4
20130906T11,-3.480847529307018E-4
20130906T12,-3.81785903241035E-4
20130906T13,-3.539659691584231E-4
20130906T14,-3.469019786974125E-4
20130906T15,-2.9401478965613453E-4
20130906T16,-2.4372957412957343E-4
20130906T17,-1.4522505826488081E-4
20130906T18,-5.518593842992776E-5
20130906T19,-1.686325361001626E-5
20130906T20,-8.191646993276017E-6
20130906T21,-6.288742282201582E-6
20130906T22,-4.677999070881565E-6
20130906T23,-3.5814986198343953E-6
20130907T00,-3.042631849495221E-6
20130907T01,-2.195592695173184E-6
20130907T02,-1.716944829765337E-6
20130907T03,2.9364498709717973E-7
20130907T04,2.0402392903001414E-6
20130907T05,3.3762463630734794E-6
20130907T06,-1.8558616368507811E-6
20130907T07,-8.959981075235859E-6
20130907T08,-5.458299526272412E-5
20130907T09,-1.434419657973704E-4
20130907T10,-1.7559201301066955E-4
20130907T11,-2.148638421767926E-4
20130907T12,-1.925812814842691E-4
20130907T13,-1.9577666851100203E-4
20130907T14,-1.8710538735083258E-4
20130907T15,-1.4439792217818217E-4
20130907T16,-1.1471483664860616E-4
20130907T17,-6.610225369365727E-5
20130907T18,-2.507257465289481E-5
20130907T19,-9.118500751420435E-6
20130907T20,-1.6384283680357038E-5
20130907T21,-1.7217501405282648E-5
20130907T22,-1.7126570932483743E-5
20130907T23,-1.7864656893178057E-5
20130908T00,-1.714651414854435E-5
20130908T01,-1.5467465552759486E-5
20130908T02,-1.4373409745017546E-5
20130908T03,-1.5653862089604894E-5
20130908T04,-1.862528626635529E-5
20130908T05,-2.393470359226401E-5
20130908T06,-3.854416014431489E-5
20130908T07,-6.307229356619595E-5
20130908T08,-8.935390614390626E-5
20130908T09,-1.4379299702221626E-4
20130908T10,-1.9618453215822153E-4
20130908T11,-2.470555541324924E-4
20130908T12,-2.5531111067880226E-4
20130908T13,-2.113468956360037E-4
20130908T14,-1.6019671154188225E-4
20130908T15,-1.1684356268398616E-4
20130908T16,-8.72757669672774E-5
20130908T17,-5.9862475318795415E-5
20130908T18,-2.867813446365712E-5
20130908T19,-8.91427561858829E-6
20130908T20,-1.9312591913006006E-5
20130908T21,-1.543032719400581E-5
20130908T22,-1.5150249379313599E-5
20130908T23,-2.017923830699405E-5
20130909T00,-2.229238783965267E-5
20130909T01,-2.3970646686719195E-5
20130909T02,-1.7397813290804307E-5
20130909T03,-9.012979331126171E-6
20130909T04,-3.376655298158349E-6
20130909T05,-9.25419342207998E-9
20130909T06,-1.2468652813518901E-5
20130909T07,-7.024035600905334E-5
20130909T08,-1.776557415345652E-4
20130909T09,-2.476862299003083E-4
20130909T10,-2.8413216936709124E-4
20130909T11,-2.926920516092855E-4
20130909T12,-3.1047775333699075E-4
20130909T13,-2.800745555915766E-4
20130909T14,-1.8750001645405785E-4
20130909T15,-1.574914666137926E-4
20130909T16,-1.369064184884479E-4
20130909T17,-9.867527367537458E-5
20130909T18,-5.281473309752204E-5
20130909T19,-4.056697790592598E-5
20130909T20,-6.245140402102325E-5
20130909T21,-6.943361378494431E-5
20130909T22,-6.889246556253221E-5
20130909T23,-6.051477652924431E-5
20130910T00,-5.175983880370241E-5
20130910T01,-5.290895142886439E-5
20130910T02,-4.949713268186056E-5
20130910T03,-4.056239640802807E-5
20130910T04,-2.6816618101331455E-5
20130910T05,-2.2589635689349437E-5
20130910T06,-3.1775957027206296E-5
20130910T07,-7.388017212605423E-5
20130910T08,-1.2588657552354987E-4
20130910T09,-1.5690998107938632E-4
20130910T10,-2.014416585701377E-4
20130910T11,-2.632937009456959E-4
20130910T12,-2.6888535592457395E-4
20130910T13,-2.850500647755724E-4
20130910T14,-2.50732757223456E-4
20130910T15,-2.3011179980740864E-4
20130910T16,-1.73690628141125E-4
20130910T17,-1.099807799000048E-4
20130910T18,-4.054508068353889E-5
20130910T19,-1.4954726406932192E-5
20130910T20,-1.3226806757978412E-5
20130910T21,-1.2167795641988533E-5
20130910T22,-1.1743985086485922E-5
20130910T23,-1.2264861650386996E-5
20130911T00,-1.3995134959375548E-5
20130911T01,-1.930071204201651E-5
20130911T02,-2.251473047430423E-5
20130911T03,-2.332866573228625E-5
20130911T04,-2.3817611112477482E-5
20130911T05,-2.357046270450593E-5
20130911T06,-2.9738731546352E-5
20130911T07,-2.8516053061420877E-5
20130911T08,-5.881467295094348E-5
20130911T09,-1.0983965575442865E-4
20130911T10,-1.7536516627151468E-4
20130911T11,-1.94140918084261E-4
20130911T12,-1.9431050087063192E-4
20130911T13,-2.3094681046765086E-4
20130911T14,-2.2272083081335313E-4
20130911T15,-1.967116482657924E-4
20130911T16,-1.4774754652566077E-4
20130911T17,-9.484384712569049E-5
20130911T18,-5.144619048509722E-5
20130911T19,-3.410533240228849E-5
20130911T20,-3.184961551868682E-5
20130911T21,-1.9137640510785882E-5
20130911T22,-1.905056007898662E-5
20130911T23,-2.1683665118278127E-5
20130912T00,-2.0683526749759474E-5
20130912T01,-2.1154223752154457E-5
20130912T02,-2.0755127601306078E-5
20130912T03,-2.6146179826004958E-5
20130912T04,-2.2848279573253232E-5
20130912T05,-2.339493581595095E-5
20130912T06,-2.82656291892769E-5
20130912T07,-3.4143398465407115E-5
20130912T08,-6.34530231893421E-5
20130912T09,-1.018614494328689E-4
20130912T10,-1.4695990453158204E-4
20130912T11,-1.9684830837766963E-4
20130912T12,-2.053932969722007E-4
20130912T13,-2.473105336312622E-4
20130912T14,-1.926607988518885E-4
20130912T15,-1.7747624714525273E-4
20130912T16,-1.2228099613772683E-4
20130912T17,-7.755403960254653E-5
20130912T18,-3.271568379529938E-5
20130912T19,-1.1437731369103662E-5
20130912T20,-1.068536237317237E-5
20130912T21,-6.118999410679666E-6
20130912T22,-3.3970696663260225E-6
20130912T23,-2.2931004905631448E-6
20130913T00,1.7061433867630747E-6
20130913T01,2.9739565944123637E-6
20130913T02,3.991510658027212E-6
20130913T03,3.1442331965688877E-6
20130913T04,3.3035308798424663E-6
20130913T05,4.473178187726494E-6
20130913T06,-6.185734441326859E-7
20130913T07,-1.6947267080140253E-5
20130913T08,-8.755512991286266E-5
20130913T09,-1.909069023624175E-4
20130913T10,-2.4271327995017974E-4
20130913T11,-2.543680462051053E-4
20130913T12,-2.466127626785762E-4
20130913T13,-2.2003531935172986E-4
20130913T14,-1.8594768401009E-4
20130913T15,-1.4326723351767824E-4
20130913T16,-1.0740617343386248E-4
20130913T17,-5.924493244353091E-5
20130913T18,-2.3094569887472407E-5
20130913T19,-1.7622688853987298E-5
20130913T20,-1.2228742798764866E-5
20130913T21,-1.2920768690238591E-5
20130913T22,-1.6049506035345698E-5
20130913T23,-1.8680363421902812E-5
20130914T00,-1.9718768568905092E-5
20130914T01,-1.8561225790460836E-5
20130914T02,-1.8830060816453447E-5
20130914T03,-1.7011951496287295E-5
20130914T04,-1.3723372184230718E-5
20130914T05,-1.0931399979650764E-5
20130914T06,-1.212433915792917E-5
20130914T07,-2.0460288086007453E-5
20130914T08,-5.3413385747597505E-5
20130914T09,-8.512032321592566E-5
20130914T10,-1.252304161690854E-4
20130914T11,-1.6584860200350612E-4
20130914T12,-1.604113871251487E-4
20130914T13,-1.0956021967111996E-4
20130914T14,-7.388960978606332E-5
20130914T15,-6.0014946689810045E-5
20130914T16,-4.576972534556001E-5
20130914T17,-2.9201898882680963E-5
20130914T18,-1.519644283418225E-5
20130914T19,-1.06256571382193E-5
20130914T20,-1.5925297857766076E-6
20130914T21,-2.5466241126822894E-6
20130914T22,-2.293209704151998E-6
20130914T23,-3.949379109574001E-6
20130915T00,-4.0178564582952735E-6
20130915T01,-6.648364506263975E-6
20130915T02,-8.352255708965664E-6
20130915T03,-1.0464475797296832E-5
20130915T04,-1.2418150585879797E-5
20130915T05,-1.247815314323094E-5
20130915T06,-1.66185626386297E-5
20130915T07,-2.8575660979071295E-5
20130915T08,-5.969024020693767E-5
20130915T09,-9.640421039980696E-5
20130915T10,-1.252241916298304E-4
20130915T11,-1.3365167143206843E-4
20130915T12,-1.4447799742341703E-4
20130915T13,-1.2490836843534738E-4
20130915T14,-1.1759851405080062E-4
20130915T15,-1.0501592274891609E-4
20130915T16,-8.19928651876804E-5
20130915T17,-5.645895887874656E-5
20130915T18,-2.814636070480816E-5
20130915T19,-2.2376984259383283E-5
20130915T20,-2.7022195895063818E-5
20130915T21,-3.032373548359112E-5
20130915T22,-3.330044622910544E-5
20130915T23,-4.06005685201845E-5
20130916T00,-6.113638605347401E-5
20130916T01,-6.597706463293883E-5
20130916T02,-6.58114636497261E-5
20130916T03,-6.402562028578709E-5
20130916T04,-5.540779860724116E-5
20130916T05,-5.4686913558320096E-5
20130916T06,-5.771428787904064E-5
20130916T07,-5.574987561730244E-5
20130916T08,-6.539369293002028E-5
20130916T09,-1.0207989027961035E-4
20130916T10,-1.3154737133687448E-4
20130916T11,-1.4769871833211315E-4
20130916T12,-1.5586350021759153E-4
20130916T13,-1.430523829644153E-4
20130916T14,-1.5616712446293293E-4
20130916T15,-1.565094064360805E-4
20130916T16,-1.2120779945106223E-4
20130916T17,-7.64168673618067E-5
20130916T18,-3.308590419517518E-5
20130916T19,-2.6660649639893887E-5
20130916T20,-3.143193311134646E-5
20130916T21,-2.4721947673623378E-5
20130916T22,-1.5190686379907597E-5
20130916T23,-1.173781492976787E-5
20130917T00,-6.765785789463281E-6
20130917T01,-1.1450452652796187E-5
20130917T02,-1.6781626275779352E-5
20130917T03,-1.5508360212630833E-5
20130917T04,-1.7339355065711565E-5
20130917T05,-1.466611801490623E-5
20130917T06,-2.1365573638821214E-5
20130917T07,-5.231615648720792E-5
20130917T08,-1.055273100613618E-4
20130917T09,-1.6291925693868049E-4
20130917T10,-1.896560880996701E-4
20130917T11,-2.2259034938624828E-4
20130917T12,-2.2092172715589337E-4
20130917T13,-2.127429718233469E-4
20130917T14,-1.8462857235777657E-4
20130917T15,-1.4708024015820925E-4
20130917T16,-1.0294041875470447E-4
20130917T17,-6.864138861621533E-5
20130917T18,-6.538838183005093E-5
20130917T19,-7.477058731690838E-5
20130917T20,-8.178422669367327E-5
20130917T21,-8.313158805537993E-5
20130917T22,-6.367665000943559E-5
20130917T23,-3.5578008734666464E-5
20130918T00,-2.0436706490947937E-5
20130918T01,-1.715319747298745E-5
20130918T02,-2.5913063412367484E-5
20130918T03,-3.946438811184202E-5
20130918T04,-4.1189243406638386E-5
20130918T05,-5.706942122129466E-5
20130918T06,-5.8911309635346916E-5
20130918T07,-6.19187390223894E-5
20130918T08,-9.21787110718211E-5
20130918T09,-1.0930547277067424E-4
20130918T10,-1.4018221342550072E-4
20130918T11,-1.5265155327130514E-4
20130918T12,-1.590012559976867E-4
