system:index,temperature_2m
19800201T09,273.52547315269305
19800201T10,273.79517525153676
19800201T11,274.05447356407865
19800201T12,274.36416101379626
19800201T13,274.45483073748284
19800201T14,274.50505621570875
19800201T15,274.28442749090334
19800201T16,273.9283982849923
19800201T17,273.12617140831446
19800201T18,272.5362846095378
19800201T19,272.7862953590981
19800201T20,273.0620797429538
19800201T21,273.51107965174396
19800201T22,273.8521025172089
19800201T23,274.0779982169213
19800202T00,274.33247886405155
19800202T01,274.6305372509881
19800202T02,274.97142698010737
19800202T03,275.24353974306007
19800202T04,275.4368144580688
19800202T05,275.47677814769645
19800202T06,275.46743781630914
19800202T07,275.5536811313035
19800202T08,275.67036684950267
19800202T09,276.04868684856376
19800202T10,276.69309059833193
19800202T11,277.4492504935163
19800202T12,277.84403322351744
19800202T13,278.029199843345
19800202T14,278.1152916033862
19800202T15,277.971300354178
19800202T16,277.95282678944994
19800202T17,278.2189659984127
19800202T18,278.592880806821
19800202T19,278.7169258864357
19800202T20,278.68097313488806
19800202T21,278.4754757437779
19800202T22,278.13824343731187
19800202T23,277.78735449734154
19800203T00,277.4463621808101
19800203T01,277.1744680950046
19800203T02,276.99510650951987
19800203T03,276.78619043348687
19800203T04,276.53846198834367
19800203T05,276.3929595645844
19800203T06,276.30616436458786
19800203T07,276.0679403983569
19800203T08,276.0283936142845
19800203T09,276.37987960254026
19800203T10,277.18673500885717
19800203T11,277.76085734614225
19800203T12,278.34157289075256
19800203T13,278.53275844992305
19800203T14,278.6258135302076
19800203T15,278.24303384472205
19800203T16,277.7550455006147
19800203T17,277.39730282075965
19800203T18,277.2749167981593
19800203T19,277.53703774571136
19800203T20,278.11869310838745
19800203T21,279.26627722149095
19800203T22,280.3667161732613
19800203T23,280.90790210812577
19800204T00,281.09545402526777
19800204T01,281.1953180993245
19800204T02,281.2524954403381
19800204T03,281.0836176178344
19800204T04,280.660275305525
19800204T05,279.92484014989543
19800204T06,279.11905580461763
19800204T07,278.2419498702932
19800204T08,277.8842843897803
19800204T09,277.84257314636227
19800204T10,277.89978573566884
19800204T11,278.24720427964684
19800204T12,278.66021778328786
19800204T13,278.7412430470969
19800204T14,278.67137051710597
19800204T15,278.54128995702666
19800204T16,278.3995712881285
