system:index,temperature_2m
20110202T07,269.19673629657757
20110202T08,269.42359593386027
20110202T09,270.20950356836926
20110202T10,271.29993899379156
20110202T11,272.2238914507059
20110202T12,273.1259804943383
20110202T13,273.7412315814619
20110202T14,274.04952665428397
20110202T15,273.90395432798675
20110202T16,273.13361706671714
20110202T17,272.13653230757575
20110202T18,271.74749907908995
20110202T19,270.9849957259365
20110202T20,271.00373000358593
20110202T21,270.9132582009586
20110202T22,270.686656978752
20110202T23,270.760351071476
20110203T00,270.7748854639463
20110203T01,270.9919941125416
20110203T02,271.0404097836922
20110203T03,271.0404226921537
20110203T04,271.23634926332335
20110203T05,271.3653929677171
20110203T06,271.65430192338465
20110203T07,272.1362379025696
20110203T08,272.6334140413017
20110203T09,273.21370178847997
20110203T10,273.8254853941174
20110203T11,274.45070465472605
20110203T12,275.0139015745935
20110203T13,275.60911813661164
20110203T14,275.75972282148473
20110203T15,275.7756774138404
20110203T16,275.50560392988945
20110203T17,275.0529421714801
20110203T18,274.7570458500105
20110203T19,274.0808135710371
20110203T20,273.9379304088891
20110203T21,273.85969757282396
20110203T22,273.7440706366587
20110203T23,273.69057674742226
20110204T00,273.72246059047654
20110204T01,273.81027056092915
20110204T02,274.1313788879056
20110204T03,274.6224876697699
20110204T04,275.0893199044525
20110204T05,275.43429136030113
20110204T06,275.705828125319
20110204T07,276.14704809275156
20110204T08,276.50990394012206
20110204T09,276.84306490822723
20110204T10,277.28157444046536
20110204T11,277.6801303792306
20110204T12,278.02132867545964
20110204T13,278.2220269649249
20110204T14,278.25787058652475
20110204T15,278.17310012652507
20110204T16,278.11937522663396
20110204T17,278.0318997341675
20110204T18,278.11570857625736
20110204T19,278.4124321781748
20110204T20,278.55251679796066
20110204T21,278.65097984851576
20110204T22,278.7082017382086
20110204T23,278.76512537205934
20110205T00,278.75899798625477
20110205T01,278.6999285068738
20110205T02,278.62236503048405
20110205T03,278.517231868094
20110205T04,278.42982955918217
20110205T05,278.316005163753
20110205T06,278.18246982846097
20110205T07,278.39893345452174
20110205T08,278.31124228285626
20110205T09,278.4809659152463
20110205T10,278.91797394912885
20110205T11,279.4656467062029
20110205T12,279.72897755361276
20110205T13,280.0859331315501
20110205T14,280.2899881804716
20110205T15,280.27945799083204
20110205T16,279.8383243435045
20110205T17,279.32342334604266
20110205T18,279.07318987764836
20110205T19,279.1497676744221
20110205T20,279.0817560808936
20110205T21,278.93884934700753
20110205T22,278.7605115903414
20110205T23,278.5864195872958
20110206T00,278.388888405922
20110206T01,278.0308746094019
20110206T02,277.70105421137555
20110206T03,277.42726087102704
20110206T04,277.1428448677697
20110206T05,276.8264545211238
20110206T06,276.6635747959846
20110206T07,277.0449805523434
20110206T08,277.06368869565426
20110206T09,277.7017489315267
20110206T10,278.39938815147195
20110206T11,279.02964697545184
20110206T12,279.6964179545735
20110206T13,280.18327751778025
20110206T14,280.45387522883533
20110206T15,280.2913959716844
20110206T16,279.2679117435279
20110206T17,277.63568955430304
20110206T18,276.5455605036866
20110206T19,275.6540523928302
20110206T20,275.1443743615924
20110206T21,274.6788701670289
20110206T22,274.2360181448997
20110206T23,274.0401497516886
20110207T00,273.67266353250375
20110207T01,273.205649202505
20110207T02,273.10608877942474
20110207T03,272.7961907285923
20110207T04,272.70104213378227
20110207T05,272.6292435452769
20110207T06,272.508882380429
20110207T07,272.7127667503314
20110207T08,273.5003293743379
20110207T09,275.5083612879166
20110207T10,278.1449510192653
20110207T11,280.36148727373586
20110207T12,282.1712957977032
20110207T13,283.2882180067318
20110207T14,283.7303560226047
20110207T15,283.2862259578945
20110207T16,281.9558014675952
20110207T17,280.1695026315321
20110207T18,279.0783106882544
20110207T19,278.22665182113275
20110207T20,277.73602229732995
20110207T21,277.42947175272354
20110207T22,277.17425956294795
20110207T23,277.01850512125867
20110208T00,277.0436042168186
20110208T01,277.1337398022318
20110208T02,277.2805026286491
20110208T03,277.44974864234194
20110208T04,277.52634899754776
20110208T05,277.60912180014844
20110208T06,277.64679727029284
20110208T07,277.48345775895626
20110208T08,277.4353898190369
20110208T09,277.79371137136553
20110208T10,278.4611373402084
20110208T11,279.00808619843195
20110208T12,279.54730825499047
20110208T13,279.9940706539352
20110208T14,280.2510630454133
20110208T15,280.2244853673874
20110208T16,279.79441435507545
20110208T17,278.70537031736916
20110208T18,277.65250402425846
20110208T19,277.5958624766055
20110208T20,276.91518311884073
20110208T21,276.2049142337563
20110208T22,275.34588527602506
20110208T23,274.9320331371333
20110209T00,274.38074625317796
20110209T01,274.0017157892602
20110209T02,273.75518643143886
20110209T03,273.4632071767615
20110209T04,273.10305075576923
20110209T05,272.90165098407283
20110209T06,272.7190230269516
20110209T07,272.58675669800624
20110209T08,273.2278729207639
20110209T09,274.99068795745677
20110209T10,276.6173683048532
20110209T11,278.14661856512976
20110209T12,279.4131818962717
20110209T13,280.18829382058453
20110209T14,280.5222974706952
20110209T15,280.4964144750616
20110209T16,279.67094916744304
20110209T17,278.0607280982536
20110209T18,276.52051706819236
20110209T19,275.26224413425257
20110209T20,274.4036527906785
20110209T21,273.76817791051496
20110209T22,273.24655230359133
20110209T23,272.86275868582146
20110210T00,272.3779982496781
20110210T01,272.002803530967
20110210T02,272.0318080189528
20110210T03,272.1216615070674
20110210T04,272.26990685584326
20110210T05,272.2743089416285
20110210T06,272.30661697761036
20110210T07,272.8461619967436
20110210T08,273.68603386836486
20110210T09,275.6042174863438
20110210T10,277.6584455147413
20110210T11,279.62253189740335
20110210T12,281.34613344429596
20110210T13,282.39107997937447
20110210T14,282.8511223355822
20110210T15,282.58340187056467
20110210T16,281.85991478820523
20110210T17,280.9858899751822
20110210T18,280.41446411099537
20110210T19,279.39614958195193
20110210T20,279.27585789631047
20110210T21,279.05921794758945
20110210T22,279.03163911822725
20110210T23,278.932357008295
20110211T00,278.97526451628056
20110211T01,279.0018785870516
20110211T02,279.0519534760582
20110211T03,279.16724395848695
20110211T04,279.1179141811137
20110211T05,279.05337179161927
20110211T06,278.91302030041714
20110211T07,279.35716511919037
20110211T08,279.6255782567109
20110211T09,280.3027855715943
20110211T10,281.1881557565218
20110211T11,281.94665352971793
20110211T12,282.839765580989
20110211T13,283.3886081129214
20110211T14,283.46630484022387
