system:index,total_evaporation_hourly
19890911T04,-1.837537889381932e-06
19890911T05,-2.0840498288908845e-06
19890911T06,-5.899347204734652e-06
19890911T07,-1.746951837803699e-05
19890911T08,-6.232828508774309e-05
19890911T09,-0.0001443424224092343
19890911T10,-0.0001972822291544037
19890911T11,-0.00025544507988657715
19890911T12,-0.00026242455740217485
19890911T13,-0.0002627076099915499
19890911T14,-0.00022700221473977565
19890911T15,-0.00017891647802609494
19890911T16,-0.00011663864501243211
19890911T17,-6.278869057239936e-05
19890911T18,-2.6264422472908248e-05
19890911T19,-2.0425862736907104e-05
19890911T20,-1.5263292401107006e-05
19890911T21,-1.004111332643409e-05
19890911T22,-4.400824012003611e-06
19890911T23,-3.7072974087193054e-06
19890912T00,-2.619140124788267e-06
19890912T01,-1.1579961455326993e-06
19890912T02,-4.241530549264838e-07
19890912T03,1.748995521378468e-06
19890912T04,2.341399874113873e-06
19890912T05,1.5674583181744206e-06
19890912T06,-1.4396304638784488e-06
19890912T07,-1.4694591095347995e-05
19890912T08,-5.731496404788914e-05
19890912T09,-0.00011742014423670568
19890912T10,-0.00016781762505345014
19890912T11,-0.0001879820538287545
19890912T12,-0.0001954379580386241
19890912T13,-0.00019832019304266455
19890912T14,-0.0001871997357472775
19890912T15,-0.00013173400591812083
19890912T16,-0.00012001533112873323
19890912T17,-5.755872437683783e-05
19890912T18,-1.3625841459625291e-05
19890912T19,-2.0464425209069204e-06
19890912T20,4.1328373916626025e-07
19890912T21,8.581271405431075e-07
19890912T22,3.8892542323130305e-06
19890912T23,2.3485287667290836e-06
19890913T00,4.391080371944134e-06
19890913T01,5.0874088827641055e-06
19890913T02,4.302613997163767e-06
19890913T03,4.976809096572675e-06
19890913T04,-1.2322861208297891e-06
19890913T05,1.5751626132692711e-06
19890913T06,-6.398629803036926e-06
19890913T07,-3.8455919050188705e-05
19890913T08,-9.655027709783477e-05
19890913T09,-0.00014047098241796766
19890913T10,-0.0001478084523601538
19890913T11,-0.00019096526874804823
19890913T12,-0.00023897734327991716
19890913T13,-0.00021207254023706371
19890913T14,-0.0002032871019461227
19890913T15,-0.00017182403035256462
19890913T16,-0.00013039994237955984
19890913T17,-7.725859892021981e-05
19890913T18,-2.5251228769992248e-05
19890913T19,-2.288804479560575e-05
19890913T20,-2.319050577137839e-05
19890913T21,-1.7505289160843425e-05
19890913T22,-1.9609872300975943e-05
19890913T23,-1.582840705046998e-05
19890914T00,-1.9321731312982956e-05
19890914T01,-1.9317915598117545e-05
19890914T02,-2.3392768916084144e-05
19890914T03,-2.542070253934149e-05
19890914T04,-2.710192800019975e-05
19890914T05,-2.0036910349663625e-05
19890914T06,-2.3730977620473834e-05
19890914T07,-3.995399600064667e-05
19890914T08,-0.00010840431351922613
19890914T09,-0.0001818759093170584
19890914T10,-0.0001810790651096023
19890914T11,-0.0001887164218526697
19890914T12,-0.0001695681006807084
19890914T13,-0.00016300943215894436
19890914T14,-0.00019962560803517528
19890914T15,-0.00015380379207410478
19890914T16,-0.0001252833234752752
19890914T17,-7.013545981340115e-05
19890914T18,-2.8653375531576865e-05
19890914T19,-1.6169889124068913e-05
19890914T20,-1.9024998863074348e-05
19890914T21,-2.7069544858234124e-05
19890914T22,-4.18306098425058e-05
19890914T23,-5.310590378797676e-05
19890915T00,-5.7980852006769136e-05
19890915T01,-5.622477371401924e-05
19890915T02,-4.912067399429438e-05
19890915T03,-4.5834908156468594e-05
19890915T04,-5.513308512306644e-05
19890915T05,-7.435904426085916e-05
19890915T06,-8.767838249403561e-05
19890915T07,-8.289165817604885e-05
19890915T08,-8.942632741907535e-05
19890915T09,-0.0001012736335775846
19890915T10,-0.00010297472038104624
19890915T11,-0.000105686276095164
19890915T12,-9.76691124980362e-05
19890915T13,-8.058575032365931e-05
19890915T14,-6.908962541888191e-05
19890915T15,-6.644888577876895e-05
19890915T16,-6.0334605652125384e-05
19890915T17,-5.744841007501879e-05
19890915T18,-5.34060689853557e-05
19890915T19,-3.705131679550093e-05
19890915T20,-3.951580568414616e-05
19890915T21,-3.867487351781744e-05
19890915T22,-4.047694731382749e-05
19890915T23,-3.8227316451146576e-05
19890916T00,-3.949201982140968e-05
19890916T01,-3.4470412275942816e-05
19890916T02,-3.109876071300947e-05
19890916T03,-3.0072775220140894e-05
19890916T04,-2.6208692801440183e-05
19890916T05,-2.365325734362815e-05
19890916T06,-2.4578884740119916e-05
19890916T07,-3.30968749640025e-05
19890916T08,-6.909803328833465e-05
19890916T09,-0.0001069345498046752
19890916T10,-0.0001655361489826369
19890916T11,-0.00016656246827269903
19890916T12,-0.00016193662440934192
19890916T13,-0.00015378270755465222
19890916T14,-0.00014512455980848963
19890916T15,-0.00012940129386026058
19890916T16,-9.067186509191453e-05
19890916T17,-4.745722562058717e-05
19890916T18,-1.3068092900936156e-05
19890916T19,-2.2960049543998716e-06
19890916T20,1.8423404391622233e-06
19890916T21,4.619466590668908e-06
19890916T22,7.9108498912056e-06
19890916T23,9.988406449535315e-06
19890917T00,1.1217809729693894e-05
19890917T01,1.1209770536866862e-05
19890917T02,1.057140942472915e-05
19890917T03,9.876589048364156e-06
19890917T04,9.223530615606605e-06
19890917T05,9.297692388976824e-06
19890917T06,6.905338317187781e-06
19890917T07,-8.357316698730686e-06
19890917T08,-5.371294746109155e-05
19890917T09,-0.0001674206309827961
19890917T10,-0.00023833258300666856
19890917T11,-0.0002790771616657512
19890917T12,-0.00030392051582072874
19890917T13,-0.00030842880373077613
19890917T14,-0.0002541729291142874
19890917T15,-0.000213537893146359
19890917T16,-0.00014137728025563092
19890917T17,-6.767859045757141e-05
19890917T18,-1.6673633222723413e-05
19890917T19,-4.486800696199707e-06
19890917T20,-2.4080368271112353e-06
19890917T21,-1.4224020875630166e-06
19890917T22,-1.3875932060839134e-07
19890917T23,3.101820171210581e-07
19890918T00,4.518099938165022e-07
19890918T01,1.3240029060690862e-07
19890918T02,1.7028561223858897e-07
19890918T03,3.667112349972894e-07
19890918T04,6.664240402670372e-07
19890918T05,1.2660322580928002e-06
19890918T06,-2.214134062842549e-06
19890918T07,-2.4714302942508807e-05
19890918T08,-8.549041571388207e-05
19890918T09,-0.0002113434239495502
19890918T10,-0.00028346518957457115
19890918T11,-0.00034172848888496096
19890918T12,-0.00037776734716190327
19890918T13,-0.00038402722547379144
19890918T14,-0.0003583024345400246
19890918T15,-0.0003004639457392869
19890918T16,-0.00020458900162065793
19890918T17,-9.759174278234382e-05
19890918T18,-2.8671239016270975e-05
19890918T19,-1.720467864763588e-05
19890918T20,-1.5258239019320172e-05
19890918T21,-1.520972149893215e-05
19890918T22,-1.5746413988956927e-05
19890918T23,-1.7428773127358618e-05
19890919T00,-1.7931543988425067e-05
19890919T01,-1.8028953563081e-05
19890919T02,-1.7087251449251348e-05
19890919T03,-1.570865419882855e-05
19890919T04,-1.4984547279570707e-05
19890919T05,-1.4701360690757164e-05
19890919T06,-2.2146151456908875e-05
19890919T07,-5.433813314489576e-05
19890919T08,-0.00011071822495091516
19890919T09,-0.00018379401890148832
19890919T10,-0.0002271566533208844
19890919T11,-0.00024240587319894865
19890919T12,-0.00021648009704485117
19890919T13,-0.00019630453380505168
19890919T14,-0.00015591606799820638
19890919T15,-0.0001300321404863315
19890919T16,-8.689850075696242e-05
19890919T17,-5.1475433089846406e-05
19890919T18,-2.0873575989602342e-05
19890919T19,-8.652247873615633e-06
19890919T20,-3.1157784747949725e-06
19890919T21,2.430845131112324e-06
19890919T22,6.0557851164613885e-06
19890919T23,6.3191291846837125e-06
19890920T00,4.189937600207068e-06
19890920T01,2.5276804683843143e-06
19890920T02,1.6649962577227554e-06
19890920T03,2.722860070274589e-07
19890920T04,-1.1911659691125284e-06
19890920T05,-4.25628910740544e-06
19890920T06,-9.351429074921702e-06
19890920T07,-2.767952962636932e-05
19890920T08,-7.545567342189823e-05
19890920T09,-0.00013730071170361667
19890920T10,-0.0002008553688158305
19890920T11,-0.0002407358721344352
19890920T12,-0.0002523185941144929
19890920T13,-0.0002329962095522497
19890920T14,-0.00018273952491812997
19890920T15,-0.00013586204452995117
19890920T16,-8.738823838558673e-05
19890920T17,-4.44328496167034e-05
19890920T18,-1.2275430740086864e-05
19890920T19,-5.972485315716462e-06
19890920T20,-2.910450284040138e-06
19890920T21,-1.2126659277487911e-06
19890920T22,2.3308527024725326e-07
19890920T23,1.7483054483888814e-06
19890921T00,3.1311746433330803e-06
19890921T01,3.401785529919818e-06
19890921T02,4.10812886228062e-06
19890921T03,4.552723258029125e-06
19890921T04,5.0704728808504735e-06
19890921T05,5.742861808649562e-06
19890921T06,4.64148126592114e-06
19890921T07,-4.073374569552628e-06
19890921T08,-2.8893444186361777e-05
19890921T09,-0.00015533270143136934
19890921T10,-0.0002350646043603983
19890921T11,-0.0002948454159662273
19890921T12,-0.00032314554681610883
19890921T13,-0.00032399329602512576
19890921T14,-0.00029187258116584845
19890921T15,-0.0002322069870332077
19890921T16,-0.00015265423534291305
19890921T17,-5.8077548260934895e-05
19890921T18,-7.228409285933541e-06
19890921T19,-1.1601929788901936e-06
19890921T20,2.584146167537416e-08
19890921T21,2.912944057393559e-06
19890921T22,4.949271111408875e-06
19890921T23,7.310270853332566e-06
19890922T00,8.531381340595034e-06
19890922T01,8.534062065009751e-06
19890922T02,8.097408589956598e-06
19890922T03,7.600003901266729e-06
19890922T04,7.340826810214064e-06
19890922T05,6.98245094650926e-06
19890922T06,4.843132447485047e-06
19890922T07,-1.1422135217820354e-05
19890922T08,-5.3372856099272686e-05
19890922T09,-0.00015586942774592206
19890922T10,-0.00023431807267061176
19890922T11,-0.0002987705857887175
19890922T12,-0.00033432501981921415
19890922T13,-0.0003374248098380954
19890922T14,-0.0003013040231167011
19890922T15,-0.00024392820633235647
19890922T16,-0.00015086423244882493
19890922T17,-6.130191508810094e-05
19890922T18,-1.8306932100890643e-05
19890922T19,-2.448354007117374e-05
19890922T20,-8.651319777196968e-06
19890922T21,-3.8191398099724145e-06
19890922T22,-1.1289730694484857e-06
19890922T23,5.270787544343151e-07
19890923T00,-2.1549729466083586e-07
19890923T01,-2.699591028565587e-06
19890923T02,-9.082848070690588e-06
19890923T03,-1.4258498370046543e-05
19890923T04,-2.7869949311742036e-05
19890923T05,-4.111467574728611e-05
19890923T06,-5.677730605836421e-05
19890923T07,-6.39138466395286e-05
19890923T08,-8.310342778305069e-05
19890923T09,-9.443762436649316e-05
19890923T10,-0.0001074726416301762
19890923T11,-0.0001169572360277961
19890923T12,-0.00012157548216878206
19890923T13,-0.00012243645137447446
19890923T14,-0.0001119821111029578
19890923T15,-9.630694666043777e-05
19890923T16,-7.448038550248554e-05
19890923T17,-4.98146771131395e-05
19890923T18,-2.3999768226909596e-05
19890923T19,-1.4558692658158391e-05
19890923T20,-4.900968031119033e-06
19890923T21,-3.78331917542235e-07
19890923T22,3.711272277901832e-06
19890923T23,3.864122689458108e-06
19890924T00,3.6044125810175657e-06
19890924T01,3.1802692424406836e-06
19890924T02,2.122672458750895e-06
19890924T03,1.3017128744516025e-06
19890924T04,-3.912283135172343e-07
19890924T05,-1.7018519648885371e-06
19890924T06,-2.9770207320739814e-06
19890924T07,-1.0642968278514076e-05
19890924T08,-6.679456859846113e-05
19890924T09,-0.00011798759420526674
19890924T10,-0.0001534065895356392
19890924T11,-0.00016696909573221176
19890924T12,-0.00017594159802189894
19890924T13,-0.00015834924873878024
19890924T14,-0.00013602531227639058
19890924T15,-0.00010493534895202636
19890924T16,-7.108843848254012e-05
19890924T17,-3.1172627446757785e-05
19890924T18,-8.304915775570478e-06
19890924T19,-4.012748523678915e-06
19890924T20,-1.799001110027202e-06
19890924T21,-8.132266852006296e-07
19890924T22,-2.5855253155549693e-07
19890924T23,1.9722288343960234e-07
19890925T00,4.107761235996872e-07
19890925T01,3.610743787105958e-07
19890925T02,5.755365295297644e-07
19890925T03,3.067381740071713e-07
19890925T04,1.56730598286626e-07
19890925T05,2.245961934690665e-07
19890925T06,-4.454258598446549e-07
19890925T07,-4.521655804260668e-06
19890925T08,-4.454400881304148e-05
19890925T09,-0.0001302783080254633
19890925T10,-0.00020349743191590576
19890925T11,-0.00024022512958338696
19890925T12,-0.0002459460257552402
19890925T13,-0.0002240251942625154
19890925T14,-0.00019727097125911232
19890925T15,-0.00015835076727474894
19890925T16,-0.0001261652336872696
19890925T17,-5.614163565894239e-05
19890925T18,-1.1440732532183704e-05
19890925T19,-4.848473912402879e-06
19890925T20,-3.338247713702925e-06
19890925T21,4.633072411208156e-07
19890925T22,1.5377710716569311e-06
19890925T23,3.514695214182195e-06
19890926T00,4.023508945929769e-06
19890926T01,2.8310126292185816e-06
19890926T02,2.5506895352801356e-06
19890926T03,2.8013865275966444e-06
19890926T04,2.36183029097717e-06
19890926T05,2.1935472678207985e-06
19890926T06,1.8697007655415367e-06
19890926T07,-1.487588387400486e-06
19890926T08,-2.567795579562041e-05
19890926T09,-0.00012453288157648787
19890926T10,-0.00019222205994487535
19890926T11,-0.00022277483036308053
19890926T12,-0.00022029034660575467
19890926T13,-0.0001963444599006678
19890926T14,-0.00013631343201599944
19890926T15,-0.0001088914325454372
19890926T16,-8.099752516570569e-05
19890926T17,-3.4141600075816346e-05
19890926T18,-9.909339143247256e-06
19890926T19,-6.771054438737789e-06
19890926T20,-5.751988647841294e-06
19890926T21,-4.441375395245262e-06
19890926T22,-3.313781995408607e-06
19890926T23,-2.875375476455892e-06
19890927T00,-3.020085767123867e-06
19890927T01,-2.6604475195825703e-06
19890927T02,-2.623052734976177e-06
19890927T03,-4.542607376460264e-06
19890927T04,-3.981756646854307e-06
19890927T05,-3.887188549968376e-06
19890927T06,-7.287488497721533e-06
19890927T07,-2.6380708438620807e-05
19890927T08,-7.657073557313354e-05
19890927T09,-0.00013161592812008084
19890927T10,-0.0001639763544721797
19890927T11,-0.00018024991075994175
19890927T12,-0.00020467398996470735
19890927T13,-0.00019590541018043976
19890927T14,-0.00017836544174938552
19890927T15,-0.00015311324554560332
19890927T16,-0.0001042990746588
19890927T17,-5.27119744356522e-05
19890927T18,-1.78589339892763e-05
19890927T19,-1.203395679161579e-05
19890927T20,-8.208567562955582e-06
19890927T21,-5.995985077373868e-06
19890927T22,-4.8240337350310725e-06
19890927T23,-3.376464926134644e-06
19890928T00,-2.013264958650124e-06
19890928T01,-9.704056691647909e-07
19890928T02,-7.501427754067276e-08
19890928T03,8.742614982842984e-07
19890928T04,1.7188156626714843e-06
19890928T05,2.5098971562706585e-06
19890928T06,1.811587893682418e-06
19890928T07,-4.547227304685146e-06
19890928T08,-3.3276014719772504e-05
19890928T09,-0.00010867264185630578
19890928T10,-0.00017097738806488155
19890928T11,-0.00018376240506327244
19890928T12,-0.0001851032771685652
19890928T13,-0.00014412026540638195
19890928T14,-0.00011975925301138545
19890928T15,-7.922996346498766e-05
19890928T16,-5.323063806716124e-05
19890928T17,-2.898757931060208e-05
19890928T18,-1.455304562999362e-05
19890928T19,-1.2397630424594482e-05
19890928T20,-1.1670338660208995e-05
19890928T21,-1.1651728996607763e-05
19890928T22,-9.489461087942575e-06
19890928T23,-8.303039695899157e-06
19890929T00,-7.636556756408782e-06
19890929T01,-7.655207700465985e-06
19890929T02,-7.995877477387325e-06
19890929T03,-9.018496718267269e-06
19890929T04,-1.043707980657106e-05
19890929T05,-8.62811217441594e-06
19890929T06,-9.74310508867002e-06
19890929T07,-2.2207595536786456e-05
19890929T08,-5.455776213994076e-05
19890929T09,-0.00010124388462491204
19890929T10,-0.0001433336708674244
19890929T11,-0.00015564269421863933
19890929T12,-0.00014869531156005663
19890929T13,-0.00014742496985904147
19890929T14,-0.000142303265454691
19890929T15,-0.00011790790026551611
19890929T16,-7.782621530510141e-05
19890929T17,-3.445531611809237e-05
19890929T18,-1.2488472587772231e-05
19890929T19,-6.799499596862725e-06
19890929T20,-4.792546981858835e-06
19890929T21,-4.234453905284623e-06
19890929T22,-2.398435466114184e-06
19890929T23,-1.5793182189698655e-06
19890930T00,-2.713299868739422e-06
19890930T01,-2.4000176226963243e-06
19890930T02,-2.3914527879741216e-06
19890930T03,-2.239775070258499e-06
19890930T04,-2.66865647601017e-06
19890930T05,-4.358121592659504e-06
19890930T06,-5.903174017344328e-06
19890930T07,-1.754483407565882e-05
19890930T08,-4.028111975400522e-05
19890930T09,-6.569646805081935e-05
19890930T10,-8.053124420129828e-05
19890930T11,-8.608227294393245e-05
19890930T12,-8.125977787279012e-05
19890930T13,-7.542353797566686e-05
19890930T14,-7.788325984625306e-05
19890930T15,-6.765509100550222e-05
19890930T16,-4.601410416669606e-05
19890930T17,-2.185013768541802e-05
19890930T18,-1.0178030691577894e-05
19890930T19,-7.10671406065634e-06
19890930T20,-7.235503600462128e-06
19890930T21,-5.6712266736174215e-06
19890930T22,-5.454908814122305e-06
19890930T23,-4.733460908348187e-06
19891001T00,-3.887038235691101e-06
19891001T01,-3.473137056920417e-06
19891001T02,-3.475859309778633e-06
19891001T03,-3.466579681988145e-06
19891001T04,-3.133263863414856e-06
19891001T05,-3.8042126180569585e-06
19891001T06,-2.810281032514466e-06
19891001T07,-1.0628757713617872e-05
19891001T08,-3.215393874819204e-05
19891001T09,-7.675360876594317e-05
19891001T10,-0.00010681406607972575
19891001T11,-0.00012153857394775244
19891001T12,-0.00014092000333473125
19891001T13,-0.00011409385236630508
19891001T14,-0.00010218771393728818
19891001T15,-8.617483124956646e-05
19891001T16,-6.230788067563128e-05
19891001T17,-2.829323955395332e-05
19891001T18,-1.1499360276698262e-05
19891001T19,-8.055972108581347e-06
19891001T20,-6.284711235852728e-06
19891001T21,-4.10231832533892e-06
19891001T22,-3.484151486551249e-06
19891001T23,-2.5844777359007228e-06
19891002T00,-9.919384376457684e-07
19891002T01,1.1037512873792488e-06
19891002T02,7.763009482736167e-07
19891002T03,2.1708119950949304e-06
19891002T04,1.472701421514503e-06
19891002T05,1.8932331553053749e-06
19891002T06,5.103675699481603e-07
19891002T07,-1.3700558393853243e-05
19891002T08,-4.542884001703428e-05
19891002T09,-9.771835279778768e-05
19891002T10,-0.0001199635919752918
19891002T11,-0.00012329386519398057
19891002T12,-0.00013433839830823707
19891002T13,-0.000135372367514595
19891002T14,-0.00013248818797473156
19891002T15,-9.995683000016556e-05
19891002T16,-6.455633343308095e-05
19891002T17,-2.9566863184629505e-05
19891002T18,-1.2376574200777773e-05
19891002T19,-9.756473039902206e-06
19891002T20,-8.07560931124848e-06
19891002T21,-5.97027560148815e-06
19891002T22,-3.868134478619264e-06
19891002T23,-2.5985507054075514e-06
19891003T00,-1.9670579950959705e-06
19891003T01,-1.4785904064946709e-06
19891003T02,-2.323903641772342e-06
19891003T03,-1.705699454842848e-06
19891003T04,-1.5420710900217683e-06
19891003T05,-1.413750116676845e-06
19891003T06,-2.2835751342430127e-06
19891003T07,-1.1056150020813764e-05
19891003T08,-3.808111079558226e-05
19891003T09,-8.299491235682689e-05
19891003T10,-0.00010868400449263908
19891003T11,-0.00011604800932796304
19891003T12,-0.00012887019385990616
19891003T13,-0.00011634013361559808
19891003T14,-0.00012384010500252884
19891003T15,-0.00011307452051570792
19891003T16,-7.403681508363189e-05
19891003T17,-3.4091128648703353e-05
19891003T18,-1.0726351291235876e-05
19891003T19,-7.670999520549497e-06
19891003T20,-6.443582957765485e-06
19891003T21,-5.477813175980668e-06
19891003T22,-5.267274660447787e-06
19891003T23,-5.226452907765025e-06
19891004T00,-4.841212383821499e-06
19891004T01,-4.471012256456845e-06
19891004T02,-4.089914310075465e-06
19891004T03,-3.7520946175644927e-06
19891004T04,-3.490806981575236e-06
19891004T05,-3.319045552914225e-06
19891004T06,-3.797085638974416e-06
19891004T07,-1.2621949718568657e-05
19891004T08,-4.2157689545718616e-05
19891004T09,-0.00011063503842114818
19891004T10,-0.00016964041184565153
19891004T11,-0.00021392175271936083
19891004T12,-0.00023808685885353263
19891004T13,-0.00023869006090416293
19891004T14,-0.0002151024524803881
19891004T15,-0.00016994994258825248
19891004T16,-0.00010219917958586822
19891004T17,-3.533415666003356e-05
19891004T18,-1.138273325773e-05
19891004T19,-1.1586311982697091e-05
19891004T20,-9.81903884451316e-06
19891004T21,-8.453550029089332e-06
19891004T22,-7.5733904073856285e-06
19891004T23,-7.111338006619242e-06
19891005T00,-6.470394305609915e-06
19891005T01,-5.697217730660884e-06
19891005T02,-4.9065279399454465e-06
19891005T03,-4.1232375240476455e-06
19891005T04,-3.249553871915073e-06
19891005T05,-2.3715628102962687e-06
19891005T06,-1.7081068713248507e-06
19891005T07,-6.40517337517408e-06
19891005T08,-2.4312196701721196e-05
19891005T09,-0.00010052363717037182
19891005T10,-0.0001652986671849818
19891005T11,-0.00021128724890083264
19891005T12,-0.0002357035968030001
19891005T13,-0.0002356954882889554
19891005T14,-0.0002099157714806085
19891005T15,-0.0001604352796796233
19891005T16,-8.65248314803022e-05
19891005T17,-2.168700540384912e-05
19891005T18,-4.4093955370694795e-06
19891005T19,-3.1988487319623375e-06
19891005T20,-1.2163275773174712e-06
19891005T21,1.7426360074732934e-07
19891005T22,1.2354075440887454e-06
19891005T23,1.9874070044978405e-06
19891006T00,2.2837107865770846e-06
19891006T01,2.615396419302718e-06
19891006T02,2.8020807153155095e-06
19891006T03,2.557426058152699e-06
19891006T04,1.1648607383953208e-06
19891006T05,2.4223618555559216e-07
19891006T06,-1.2848420135690516e-06
19891006T07,-4.138172020870725e-06
19891006T08,-1.7982917646166477e-05
19891006T09,-3.180028036620166e-05
19891006T10,-7.285745855077211e-05
19891006T11,-0.00012194324113622356
19891006T12,-0.00013856503727084128
19891006T13,-0.00014696263441196471
19891006T14,-0.0001243027227858747
19891006T15,-0.00011944232870276764
19891006T16,-7.718599263305518e-05
19891006T17,-3.662450701609479e-05
19891006T18,-2.4760265317227e-05
19891006T19,-2.3482178110368064e-05
19891006T20,-3.789833870297321e-05
19891006T21,-5.262778975101635e-05
19891006T22,-6.260078438924666e-05
19891006T23,-6.165636684545855e-05
19891007T00,-5.8634772257677966e-05
19891007T01,-5.015023956924872e-05
19891007T02,-4.060194131089926e-05
19891007T03,-3.577626982324287e-05
19891007T04,-3.431306986783073e-05
19891007T05,-2.2596805706075715e-05
19891007T06,-2.52502217929911e-05
19891007T07,-4.7177996761063904e-05
19891007T08,-9.003117429779933e-05
19891007T09,-0.0001256141904288725
19891007T10,-0.0001614451640939502
19891007T11,-0.0001633155603048763
19891007T12,-0.00016081354760882677
19891007T13,-0.0001690880173547746
19891007T14,-0.00015232805490275289
19891007T15,-0.00012634880851602077
19891007T16,-9.028469358502008e-05
19891007T17,-5.579671580476803e-05
19891007T18,-4.361636402408168e-05
19891007T19,-2.5374545287860748e-05
19891007T20,-2.1373637863066145e-05
19891007T21,-1.823613859147957e-05
19891007T22,-2.2747098497998597e-05
19891007T23,-2.6830496993693777e-05
19891008T00,-3.46085805787269e-05
19891008T01,-2.974222610616069e-05
19891008T02,-3.1568677521761676e-05
19891008T03,-3.2074734463383854e-05
19891008T04,-3.316298001931261e-05
19891008T05,-3.59088133773152e-05
19891008T06,-4.4077957127841615e-05
19891008T07,-5.6701919933081126e-05
19891008T08,-8.939003335836583e-05
19891008T09,-0.00013699711932234815
19891008T10,-0.000179198213240479
19891008T11,-0.00017124966263493528
19891008T12,-0.00016203924256641506
19891008T13,-0.00013492826404365123
19891008T14,-0.00011971021369963244
19891008T15,-9.235711747083523e-05
19891008T16,-5.885547358432293e-05
19891008T17,-2.6286827309706136e-05
19891008T18,-1.4145343476357134e-05
19891008T19,-1.0543483220580578e-05
19891008T20,-9.198182411907818e-06
19891008T21,-7.677653437324113e-06
19891008T22,-7.170972595901273e-06
19891008T23,-5.994117680477319e-06
19891009T00,-4.7176911490769755e-06
19891009T01,-4.488518335388897e-06
19891009T02,-3.896578478675141e-06
19891009T03,-3.4616705520198898e-06
19891009T04,-3.669964993409235e-06
19891009T05,-3.925348946059762e-06
19891009T06,-4.062755537444775e-06
19891009T07,-9.202484177694133e-06
19891009T08,-2.6184975806547502e-05
19891009T09,-5.245819671365047e-05
19891009T10,-6.854269652836763e-05
19891009T11,-8.670263484016228e-05
19891009T12,-9.4264671691245e-05
19891009T13,-9.521404575006786e-05
19891009T14,-8.877312301996051e-05
19891009T15,-7.489692386567409e-05
19891009T16,-4.334295806728577e-05
19891009T17,-2.1361770465183224e-05
19891009T18,-9.611466095358135e-06
19891009T19,-4.506533288305625e-06
19891009T20,-6.365801751654344e-06
19891009T21,-4.563341966124478e-06
19891009T22,-8.10911859644996e-06
19891009T23,-9.120658273012469e-06
19891010T00,-8.977194822174678e-06
19891010T01,-1.1953621346898075e-05
19891010T02,-1.5311795478842698e-05
19891010T03,-1.623157537885916e-05
19891010T04,-1.8698491176121297e-05
19891010T05,-2.0878690907220584e-05
19891010T06,-2.1402094867190983e-05
19891010T07,-2.7001780310512654e-05
19891010T08,-6.337501693369188e-05
19891010T09,-0.00011072518661831076
19891010T10,-0.00018117309655157904
19891010T11,-0.0001968326712798746
19891010T12,-0.00015252474301232516
19891010T13,-0.0001529654435840358
19891010T14,-0.00010753699973807564
19891010T15,-9.432426743296689e-05
19891010T16,-6.109606260271075e-05
19891010T17,-2.3397539279251673e-05
19891010T18,-1.02770686751716e-05
19891010T19,-6.11890805916432e-06
19891010T20,-5.190845878544454e-06
19891010T21,-3.3251912498238427e-06
19891010T22,-2.6436598243161645e-06
19891010T23,-1.3770829774467109e-06
19891011T00,-1.247920034967934e-06
19891011T01,-3.1011046847826626e-06
19891011T02,-2.5192155145246045e-06
19891011T03,-2.313720323095321e-06
19891011T04,-3.2338610240420862e-06
19891011T05,-3.940399460260408e-06
19891011T06,-3.969223408255791e-06
19891011T07,-6.543269428659605e-06
19891011T08,-1.6800292408180373e-05
19891011T09,-2.6967615845605192e-05
19891011T10,-3.252426654554473e-05
19891011T11,-3.8800922521644905e-05
19891011T12,-4.432296490297591e-05
19891011T13,-5.154125513882252e-05
19891011T14,-4.8431222263561984e-05
19891011T15,-3.525158031683879e-05
19891011T16,-2.4490595862842748e-05
19891011T17,-1.6009277065582735e-05
19891011T18,-1.2065189470673313e-05
19891011T19,-8.559317386613016e-06
19891011T20,-7.029874172964913e-06
19891011T21,-6.106232266946039e-06
19891011T22,-6.121510629677345e-06
19891011T23,-5.1625824823173215e-06
19891012T00,-4.751681648906323e-06
19891012T01,-4.195358745313631e-06
19891012T02,-2.10395748240415e-06
19891012T03,-2.177382107445392e-06
19891012T04,-1.012157906458618e-06
19891012T05,-3.138895549765198e-06
19891012T06,-2.9294503742587625e-06
19891012T07,-1.3124113786033848e-05
19891012T08,-4.145664996013549e-05
19891012T09,-5.8041168518437535e-05
19891012T10,-9.931111231585652e-05
19891012T11,-0.00011306748318265358
19891012T12,-0.0001323809185439426
19891012T13,-0.000110774375588043
19891012T14,-9.490767092429409e-05
19891012T15,-6.601155877024222e-05
19891012T16,-3.738848784297944e-05
19891012T17,-1.2319765733462229e-05
19891012T18,-5.793134387696351e-06
19891012T19,-3.062127045987079e-06
19891012T20,-3.1383895455812403e-06
19891012T21,-1.3459226019771603e-06
19891012T22,2.161342124407864e-07
19891012T23,1.647658952162418e-07
19891013T00,1.4626451227821955e-06
19891013T01,3.4734734047708997e-07
19891013T02,-3.112894642876823e-07
19891013T03,1.946535195692058e-06
19891013T04,8.049569879514581e-07
19891013T05,-5.93833778043691e-07
19891013T06,-1.964636010227392e-06
19891013T07,-5.524173830162792e-06
19891013T08,-3.378891098532168e-05
19891013T09,-5.668177784497176e-05
19891013T10,-9.20289788519502e-05
19891013T11,-0.00012054538766986263
19891013T12,-0.00014350350084319635
19891013T13,-0.000161666145092807
19891013T14,-0.0001381054009504547
19891013T15,-9.094948730033588e-05
19891013T16,-5.090465740140319e-05
19891013T17,-2.1383422647639937e-05
